UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Indications	Comment
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2009-10-29		ACTIB	21 CFR 356		52183-208	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2009-10-29		ACTIB	21 CFR 356		52183-209	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-08-01		ACTIB	21 CFR 356		52183-204	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2009-10-29		ACTIB	21 CFR 356		52183-299	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2009-10-29		ACTIB	21 CFR 356		52183-229	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
89NA02M4RX	OTC monograph not final	HUMAN OTC DRUG LABEL	2009-10-29		ACTIB	21 CFR 356		52183-289	ORAL	PECTIN	PECTIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=adfb248a-96bb-4742-9df6-c47edccdd671		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2014-12-19		ACTIB	ANDA203330		0536-1005	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5f2ac86-b6be-486d-b1d3-7704f56c3245		
9TN87S3A3C	ANDA	HUMAN OTC DRUG LABEL	2017-12-22		ACTIB	ANDA090545		68210-0400	ORAL	NAPROXEN SODIUM	NAPROXEN SODIUM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cea3b894-36eb-4d9c-b1f0-b2176a321f4d		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	2006-01-01		ACTIB	NDA019127		17271-505	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cff86968-3f0d-4b58-afad-2bdc746f8f82		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2014-12-19		ACTIB	ANDA203330		0363-0052	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2a808e8-cd69-4a4e-a35c-ffca10b66f5c		
S07O44R1ZM	OTC monograph not final	HUMAN OTC DRUG LABEL	2012-03-12		ACTIB	21 CFR 348	45861-001	68788-9855	TOPICAL	CAPSAICIN	METHYL SALICYLATE, MENTHOL, CAPSAICIN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e14a98fd-3b83-46dc-a5e0-17cd55dcafa1		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2007-12-06		ACTIB	21 CFR 333E		65585-568	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ec8f74f1-fe58-4e89-bbb1-59f057278293		
RU45X2JN0Z	OTC monograph not final	HUMAN OTC DRUG LABEL	2010-10-18		ACTIB	21 CFR 356		0135-0484	ORAL	POTASSIUM NITRATE	POTASSIUM NITRATE AND SODIUM FLUORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=edffce4d-108b-4ffd-9adf-e12cb42ffddd		
RU45X2JN0Z	OTC monograph not final	HUMAN OTC DRUG LABEL	2010-10-18		ACTIB	21 CFR 356		0135-0460	ORAL	POTASSIUM NITRATE	POTASSIUM NITRATE AND SODIUM FLUORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=edffce4d-108b-4ffd-9adf-e12cb42ffddd		
RU45X2JN0Z	OTC monograph not final	HUMAN OTC DRUG LABEL	2011-04-14		ACTIB	21 CFR 356		0135-0520	ORAL	POTASSIUM NITRATE	POTASSIUM NITRATE AND SODIUM FLUORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=edffce4d-108b-4ffd-9adf-e12cb42ffddd		
RU45X2JN0Z	OTC monograph not final	HUMAN OTC DRUG LABEL	2013-12-09		ACTIB	21 CFR 356		0135-0568	ORAL	POTASSIUM NITRATE	POTASSIUM NITRATE AND SODIUM FLUORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=edffce4d-108b-4ffd-9adf-e12cb42ffddd		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2014-12-19		ACTIB	ANDA203330		68016-472	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f04768f8-462e-4325-8eac-b1d9eb8c064a		
AV092KU4JH	OTC monograph not final	HUMAN OTC DRUG LABEL	2017-09-14		ACTIB	21 CFR 356		24765-115	TOPICAL	PEPPERMINT OIL	PEPPERMINT OIL EUCALYPTUS OIL FERRIC OXIDE RED	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f39e8449-3b5f-4893-af8b-21476ae4a6a7		
M94R1PM439	export only	HUMAN OTC DRUG LABEL	2017-01-01		ACTIB			49967-001	TOPICAL	ECAMSULE	AVOBENZONE, ENSULIZOLE, OCTOCRYLENE AND TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=118c7695-7f83-4885-9733-814d48f51b5b		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-11-28		ACTIB	ANDA208150		55315-825	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1cb416f7-a477-feaf-3c71-765aaedaf3a9		
7AJO3BO7QN	ANDA	HUMAN OTC DRUG LABEL	2014-12-16		ACTIB	ANDA076471		68998-309	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=26cc9474-0ac2-4384-abc0-1679d0b16b9b		
P9D3YP29MY	OTC monograph final	HUMAN OTC DRUG LABEL	2017-12-19		ACTIB	21 CFR 350		53897-000	TOPICAL	ALUMINUM ZIRCONIUM OCTACHLOROHYDREX GLY	ALUMINUM ZIRCONIUM OCTACHLOROHYDREX GLY	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=276ce47d-c2c3-4b3f-8861-0c83ac63ca62		
M94R1PM439	export only	HUMAN OTC DRUG LABEL	2017-01-01		ACTIB			49967-000	TOPICAL	ECAMSULE	AVOBENZONE, OCTOCRYLENE, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID AND TITANIUM DIOXIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2d3c2c8b-7499-47ec-abc5-26cf6a757be0		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2014-12-19		ACTIB	ANDA203330		41250-725	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3741ec97-3e9c-40dc-8c8b-3630b67919c7		
4NM5039Y5X	export only	HUMAN OTC DRUG LABEL	2007-08-15		ACTIB			49954-096	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3ef56984-950f-4b6c-93f6-c12c36199813		
M94R1PM439	export only	HUMAN OTC DRUG LABEL	2017-01-01		ACTIB			49967-566	TOPICAL	ECAMSULE	AVOBENZONE, OCTOCRYLENE, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID AND TITANIUM DIOXIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4555f6be-4e5e-4570-a6b5-a0f0f9203577		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2000-04-01		ACTIB	21 CFR 333E		17271-502	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=471afae4-336b-4707-9293-563333e515e3		
4NM5039Y5X	export only	HUMAN OTC DRUG LABEL	2012-01-31		ACTIB			21749-427	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=557a3b0d-6d09-44dc-be30-2162d17617c0		
7AJO3BO7QN	ANDA	HUMAN OTC DRUG LABEL	2017-11-21		ACTIB	ANDA076805		68016-167	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5652c31d-b854-44ea-b8da-19525ddf9e88		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2007-06-30		ACTIB	21 CFR 333E		71897-565	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=591f8c0a-0ab2-4f3c-830d-1659f52c7c03		
WI4X0X7BPJ	OTC MONOGRAPH NOT FINAL	HUMAN OTC DRUG LABEL	2010-07-16		ACTIB	21 CFR 348		0363-0339	TOPICAL	HYDROCORTISONE	HYDROCORTISONE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=593eb461-e58b-4457-9bc3-b1ea44d3c5de		
UA8U0KJM72	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-06-01		ACTIB	21 CFR 343		71687-3003	ORAL	PAMABROM	ACETAMINOPHEN, PAMABROM, PYRILAMINE MALEATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60b3286d-5698-df50-e053-2991aa0afbe2		
G2M7P15E5P	ANDA	HUMAN OTC DRUG LABEL	2016-07-01		ACTIB	ANDA090812		68016-726	ORAL	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60cc2d39-745c-87a4-e053-2a91aa0a8a42		
3XUS85K0RA	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-19		ACTIB			71967-0001	TOPICAL	BUTYLENE GLYCOL	BUTYLENE GLYCOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60df26bc-5965-5d60-e053-2a91aa0a37d7		
K72T3FS567	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-20		ACTIB			71483-0004	TOPICAL	ADENOSINE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60e7781a-4858-f173-e053-2991aa0aca3a		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-20		ACTIB			71483-0004	TOPICAL	NIACINAMIDE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60e7781a-4858-f173-e053-2991aa0aca3a		
K72T3FS567	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-22		ACTIB			71483-0003	TOPICAL	ADENOSINE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60e7a680-b34f-7380-e053-2a91aa0a412f		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-22		ACTIB			71483-0003	TOPICAL	NIACINAMIDE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60e7a680-b34f-7380-e053-2a91aa0a412f		
7AJO3BO7QN	ANDA	HUMAN OTC DRUG LABEL	2017-10-06		ACTIB	ANDA076805		30142-017	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=62284611-6cac-4e1e-b70a-a1cc6b863586		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2014-06-01		ACTIB	21 CFR 333A		11084-920	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=73ab7cd3-bce2-48f1-beb2-d52788c093dd		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2016-06-24		ACTIB	ANDA203330		70000-0100	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=753d6973-f7c1-4154-8fb8-5140f5eeb14b		
HC22845I1X	export only	HUMAN OTC DRUG LABEL	2017-01-01		ACTIB			49967-747	TOPICAL	DROMETRIZOLE TRISILOXANE	AVOBENZONE, DROMETRIZOLE TRISILOXANE, HOMOSALATE, OCTISALATE, OCTOCRYLENE AND OXYBENZONE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=77f3fb89-d2b3-4932-b034-92b64d726426		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2011-10-24		ACTIB	ANDA076447		42507-425	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HCL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7ccd69a2-eacf-4576-b710-8f8632eb417b		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-08-15		ACTIB	ANDA208150		63868-138	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8309e2d4-4c81-fd63-242f-d917c6f84c70		
4NM5039Y5X	export only	HUMAN OTC DRUG LABEL	2007-08-15		ACTIB			49954-033	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=857d99e3-3b22-4db2-bd51-1ae97f2c7850		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2006-06-30		ACTIB	21 CFR 333E		71897-082	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c365f23-50ea-498d-a226-7e26220ec208		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2012-11-30		ACTIB	21 CFR 333E		71897-211	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c384686-86c9-4aa5-b668-7ba2918475cc		
4NM5039Y5X	export only	HUMAN OTC DRUG LABEL	2004-07-31		ACTIB			21749-450	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=940d6665-1737-4ce9-bfde-767905a5a0f9		
O2GMZ0LF5W	ANDA	HUMAN OTC DRUG LABEL	2016-08-15		ACTIB	ANDA208150		21130-680	NASAL	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a5e808c5-2fa0-ae5a-a68a-02e0436ee9e1		
M94R1PM439	export only	HUMAN OTC DRUG LABEL	2017-01-01		ACTIB			49967-565	TOPICAL	ECAMSULE	AVOBENZONE, OCTOCRYLENE, TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID AND TITANIUM DIOXIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae1e25e0-9559-47b3-bc06-7b8fe1ec6194		
7AJO3BO7QN	ANDA	HUMAN OTC DRUG LABEL	2014-12-16		ACTIB	ANDA076471		63654-309	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=afdb0117-dd2d-4ab1-a2f4-2a88b6bf5251		
LQA7B6G8JG	OTC monograph not final	HUMAN OTC DRUG LABEL	2017-10-26		ACTIB	21 CFR 333A		43553-0000	TOPICAL	POLOXAMER 188	POLOXAMER 188	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b2fcc0ef-21a4-48ce-9536-b40e13ff8df9		
2S068B75ZU	ANDA	HUMAN OTC DRUG LABEL	2016-03-01		ACTIB	ANDA203330		41163-725	ORAL	FEXOFENADINE HYDROCHLORIDE	FEXOFENADINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd7fe4e2-19f8-4266-94d8-d36d2eed42d8		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2014-06-01		ACTIB	21 CFR 333A		11084-924	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d666658e-371d-437d-a9ac-ff01b4ada362		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2014-06-01		ACTIB	21 CFR 333A		11084-950	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7aa8c11-0c7a-419f-99a7-2ae03d653c0f		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2006-02-15		ACTIB	21 CFR 333E		71897-081	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f1f69a61-9aa4-4cb3-9844-105df22456b0		
G2M7P15E5P	ANDA	HUMAN OTC DRUG LABEL	2016-07-01		ACTIB	ANDA090812		57896-489	ORAL	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4c7eb80-d8d5-406d-90d0-9d17914d71f2		
0F32U78V2Q	export only	HUMAN OTC DRUG LABEL	2004-11-30		ACTIB			21749-452	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f5a3845d-1dc4-4de0-8c4e-f7df22760d81		
9TN87S3A3C	ANDA	HUMAN OTC DRUG LABEL	2017-12-22		ACTIB	ANDA091353		68210-0040	ORAL	NAPROXEN SODIUM	NAPROXEN SODIUM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fbb27242-8ec6-453f-b2f1-de0b28492c57		
WI4X0X7BPJ	OTC MONOGRAPH NOT FINAL	HUMAN OTC DRUG LABEL	2014-11-28		ACTIB	21 CFR 348	0472-0345	50090-0238	TOPICAL	HYDROCORTISONE	HYDROCORTISONE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=21587275-aa63-43bb-a88d-2750d6213d68		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2014-11-01		ACTIM	ANDA200172		57896-770	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=612f1f76-034e-8161-e053-2991aa0ab4d8		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2014-11-01		ACTIM	ANDA075167		57896-765	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=612fb47a-362d-2512-e053-2a91aa0abfed		
7AJO3BO7QN	ANDA	HUMAN OTC DRUG LABEL	2014-11-28		ACTIB	ANDA076471	60505-0147	50090-0838	ORAL	LORATADINE	LORATADINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=04a49370-7617-4097-9921-75cbd9fc4420		
77TI35393C	ANDA	HUMAN OTC DRUG LABEL	2004-11-16		ACTIB	ANDA075232		49348-529	ORAL	LOPERAMIDE HYDROCHLORIDE	LOPERAMIDE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5c1591f8-9291-4062-8ba9-fc9507963d93		
3FYP5M0IJX	OTC monograph not final	HUMAN OTC DRUG LABEL	2014-11-01		ACTIB	21 CFR 334		68016-622	ORAL	SENNOSIDES	DOCUSATE SODIUM AND SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6140e883-8104-44f3-e053-2991aa0a1ba1		
426QFE7XLK	ANDA	HUMAN OTC DRUG LABEL	2015-11-25		ACTIM	ANDA078878		37835-891	ORAL	OMEPRAZOLE MAGNESIUM	OMEPRAZOLE MAGNESIUM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=914a32fa-b2f1-4454-bad0-2de4242b9da0		
6M3C89ZY6R	ANDA	HUMAN OTC DRUG LABEL	2011-10-06		ACTIB	ANDA078326		11673-422	ORAL	NICOTINE	NICOTINE POLACRILEX	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95e1a5c5-0d9c-4bf5-a0ff-4fd80c4b6803		
6M3C89ZY6R	ANDA	HUMAN OTC DRUG LABEL	2011-10-06		ACTIB	ANDA078325		11673-206	ORAL	NICOTINE	NICOTINE POLACRILEX	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4809ad2-d93b-4231-aba4-e3839be45f28		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2017-07-27		ACTIM	ANDA200172		60505-4623	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b44ad5ae-28a9-3e44-c3a9-abde56308361		
0F32U78V2Q	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-03-21		ACTIB	21 CFR 333E		63301-001	TOPICAL	CHLOROXYLENOL	CHLOROXYLENOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c2215737-8e8f-4461-b38e-996c8c038507		
BK76465IHM	ANDA	HUMAN OTC DRUG LABEL	2013-07-15		ACTIM	ANDA200172		60505-2880	ORAL	RANITIDINE HYDROCHLORIDE	RANITIDINE HYDROCHLORIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c816755c-055e-8cbc-9c7a-d794cda2d74b		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-01		ACTIB			71080-0003	TOPICAL	NIACINAMIDE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f48c6cec-97f6-408b-bd55-8c8f09dfefa1		
K72T3FS567	unapproved drug other	HUMAN OTC DRUG LABEL	2017-12-01		ACTIB			71080-0003	TOPICAL	ADENOSINE	NIACINAMIDE, ADENOSINE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f48c6cec-97f6-408b-bd55-8c8f09dfefa1		
S07O44R1ZM	OTC monograph not final	HUMAN OTC DRUG LABEL	2015-07-01		ACTIB	21 CFR 348		50488-1701	TOPICAL	CAPSAICIN	CAPSAICIN AND MENTHOL	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=09299ae8-ab15-4291-ab51-f476c9e2f0fd	MenCaps Patch is a formulation used to assist patients for the temporary relief of minor aches & pains of muscles & joints associated with arthritis, simple backache, strains, bruises, and sprains. Peripheral neuropathies such as diabetic neuropathy or post herpetic neuralgia, may also be symptomatically improved using this patch if recommended by the healthcare team. Other uses may be considered if deemed clinically relevant.	
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	2016-02-15		ACTIB	NDA017768		0234-0575	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=29b547bf-c08e-14c2-e054-00144ff88e88		
3FYP5M0IJX	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-03-29		ACTIB	21 CFR 334		53329-682	ORAL	SENNOSIDES	SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3168ab23-1514-1342-e054-00144ff88e88		
213N3S8275	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-10-24		ACTIB	21 CFR 348		71016-001	TOPICAL	CAMPHOR, (-)-	MENTHOL, CAMPHOR, METHYL SALICYLATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3dbdca24-10ee-3f5b-e054-00144ff88e88		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	1976-09-17		ACTIB	NDA017768		0234-0575	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4275eb53-1a7e-4a91-aac1-1085f40fac88		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-03-05		ACTIB	21 CFR 333E		42326-550	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4d8fdaa7-a6ec-4cf3-9cf0-34931fbee2e2		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-10-31		ACTIB			71698-100	TOPICAL	NIACINAMIDE	NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=60035ab5-2a7b-ecc7-e053-2991aa0a77c7		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-10-31		ACTIB			71698-101	TOPICAL	NIACINAMIDE	NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=614e5171-f470-0eed-e053-2a91aa0af6cd		
25X51I8RD4	unapproved drug other	HUMAN OTC DRUG LABEL	2017-10-31		ACTIB			71698-102	TOPICAL	NIACINAMIDE	NIACINAMIDE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=614f72a7-da11-11c4-e053-2a91aa0a3ed1		
9TN87S3A3C	ANDA	HUMAN OTC DRUG LABEL	2015-08-01		ACTIB	ANDA090545		57896-951	ORAL	NAPROXEN SODIUM	NAPROXEN SODIUM	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6156240f-b245-cf2c-e053-2a91aa0a87a7		
4NM5039Y5X	OTC monograph not final	HUMAN OTC DRUG LABEL	2016-03-01		ACTIB	21 CFR 333E		53175-003	TOPICAL	TRICLOSAN	TRICLOSAN	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64cdbe15-3355-40f8-8dfd-61f7d6f64dc8		
3FYP5M0IJX	OTC monograph not final	HUMAN OTC DRUG LABEL	2013-04-30		ACTIB	21 CFR 334		53329-680	ORAL	SENNOSIDES	DOCUSATE SODIUM AND SENNOSIDES	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7ae1ada0-5f08-4734-b53c-2100d9b9d1a6		
MOR84MUD8E	NDA	HUMAN OTC DRUG LABEL	1976-09-17		ACTIB	NDA017768		0234-0575	TOPICAL	CHLORHEXIDINE GLUCONATE	CHLORHEXIDINE GLUCONATE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b37a721-79bb-4051-95a7-fcb4edebfcb7		
M94R1PM439	NDA	HUMAN OTC DRUG LABEL	2014-07-29		ACTIB	NDA021502		49967-017	TOPICAL	ECAMSULE	AVOBENZONE, ECAMSULE AND OCTOCRYLENE	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de3fd7fb-4a28-4db8-9a4d-d7fdd2e45daf		
