NADA_ID	UNII	Ingredient	AppNo	Rx	Status	AppType	Sponsor	Trade Name	Reference	Routes	Ingredients
K110K1B1VE140-951	K110K1B1VE	DICLAZURIL	140-951	OTC	Approved	N	Elanco US Inc.	Clinacox™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-951	Oral	Diclazuril
GOR5747GWU140-973	GOR5747GWU	CLENBUTEROL HYDROCHLORIDE	140-973	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Ventipulmin® Syrup	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-973	Oral	Clenbuterol Hydrochloride
E669Z6S1JG140-994	E669Z6S1JG	TOLAZOLINE HYDROCHLORIDE	140-994	RX	Approved	N	Akorn Animal Health, Inc.	Tolazine™ Injection	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-994	Intravenous	Tolazoline Hydrochloride
MR15E85MQM140-999	MR15E85MQM	MEDETOMIDINE	140-999	RX	Approved	N	Orion Corp.	Domitor®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/140-999	Intravenous|Intramuscular	Medetomidine
076WHW89TW009-505	076WHW89TW	FOLLICLE STIMULATING HORMONE	009-505	RX	Voluntarily Withdrawn	N	Sioux Biochemical, Inc.	F.S.H.-P Injectable	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/009-505	Intramuscular|Subcutaneous|Intravenous	Follicle Stimulating Hormone
05TAA9I0Z8141-025	05TAA9I0Z8	LAIDLOMYCIN PROPIONATE POTASSIUM	141-025	OTC	Approved	N	Zoetis Inc.	Cattlyst®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-025	Oral	Laidlomycin Propionate Potassium
1R754M4918141-026	1R754M4918	LUFENURON	141-026	OTC	Approved	N	Elanco US Inc.	Program™ Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-026	Oral	Lufenuron
16665T4A2X141-029	16665T4A2X	DESOXYCORTICOSTERONE PIVALATE	141-029	RX	Approved	N	Elanco US Inc.	Percorten™-V	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-029	Intramuscular	Desoxycorticosterone Pivalate
2W4279571X141-033	2W4279571X	ATIPAMEZOLE HYDROCHLORIDE	141-033	RX	Approved	N	Orion Corp.	Antisedan®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-033	Intramuscular	Atipamezole Hydrochloride
8S09O559AQ141-036	8S09O559AQ	PIRLIMYCIN HYDROCHLORIDE	141-036	RX	Approved	N	Zoetis Inc.	Pirsue® Sterile Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-036	Intramammary	Pirlimycin Hydrochloride
9CVA716Q71141-042	9CVA716Q71	MELARSOMINE DIHYDROCHLORIDE	141-042	RX	Approved	N	Merial, Inc.	Immiticide Sterile Powder	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-042	Intramuscular	Melarsomine Dihydrochloride
679007NR5C141-044	679007NR5C	DESLORELIN ACETATE	141-044	RX	Approved	N	Virbac AH, Inc.	Ovuplant™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-044	Subcutaneous	Deslorelin Acetate
NGU5H31YO9141-051	NGU5H31YO9	MOXIDECTIN	141-051	RX	Approved	N	Zoetis Inc.	ProHeart™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-051	Oral	Moxidectin
83HN0GTJ6D141-052	83HN0GTJ6D	CYCLOSPORINE	141-052	RX	Approved	N	Intervet, Inc.	Optimmune®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-052	Ophthalmic	Cyclosporine
FFL0D546HO141-053	FFL0D546HO	CARPROFEN	141-053	RX	Approved	N	Zoetis Inc.	Rimadyl® Caplets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-053	Oral	Carprofen
KGD7A54H5P141-061	KGD7A54H5P	DORAMECTIN	141-061	OTC	Approved	N	Zoetis Inc.	Dectomax® Injectable Solution for Cattle and Swine	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-061	Intramuscular|Subcutaneous	Doramectin
9J97307Y1H141-063	9J97307Y1H	FLORFENICOL	141-063	RX	Approved	N	Intervet, Inc.	Nuflor® 	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-063	Subcutaneous|Intramuscular	Florfenicol
G02KA603BW141-067	G02KA603BW	HEMOGLOBIN GLUTAMER-200 (BOVINE)	141-067	RX	Approved	N	OPK Biotech, LLC	Oxyglobin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-067	Intravenous	Hemoglobin Glutamer-200 (bovine)
XW0E5YS77G141-069	XW0E5YS77G	COLISTIMETHATE SODIUM	141-069	RX	Approved	N	Zoetis Inc.	First Guard® Sterile Powder	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-069	Subcutaneous	Colistimethate Sodium
YI7VU623SF141-070	YI7VU623SF	PROPOFOL	141-070	RX	Approved	N	iVaoes Animal Health	Rapanofal™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-070	Intravenous	Propofol
Z6375YW9SF141-074	Z6375YW9SF	NALTREXONE HYDROCHLORIDE	141-074	RX	Approved	N	Wildlife Laboratories, Inc.	Trexonil®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-074	Subcutaneous|Intravenous	Naltrexone Hydrochloride
75KP30FD8O141-079	75KP30FD8O	EPRINOMECTIN	141-079	OTC	Approved	N	Merial, Inc.	Eprinex® Pour-On for Beef and Dairy Cattle	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-079	Topical	Eprinomectin
6W731X367Q141-080	6W731X367Q	SELEGILINE HYDROCHLORIDE	141-080	OTC	Approved	N	Zoetis Inc.	Anipryl®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-080	Oral	Selegiline Hydrochloride
660932TPY6141-081	660932TPY6	ORBIFLOXACIN	141-081	RX	Approved	N	Intervet, Inc.	Orbax® Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-081	Oral	Orbifloxacin
19XTS3T51U141-082	19XTS3T51U	DOXYCYCLINE HYCLATE	141-082	RX	Approved	N	Zoetis Inc.	Doxirobe™ Gel	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-082	Subgingival	Doxycycline Hyclate
38LVP0K73A141-103	38LVP0K73A	SEVOFLURANE	141-103	RX	Approved	N	Zoetis Inc.	SevoFlo®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-103	Inhalation	Sevoflurane
2LXW0L6GWJ141-120	2LXW0L6GWJ	CLOMIPRAMINE HYDROCHLORIDE	141-120	RX	Approved	N	Elanco US Inc.	Clomicalm™ Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-120	Oral	Clomipramine Hydrochloride
KG60484QX9141-123	KG60484QX9	OMEPRAZOLE	141-123	RX	Approved	N	Merial, Inc.	GastroGard®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-123	Oral	Omeprazole
8X09WU898T141-151	8X09WU898T	MARBOFLOXACIN	141-151	RX	Approved	N	Zoetis Inc.	Zeniquin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-151	Oral	Marbofloxacin
A2669OWX9N141-152	A2669OWX9N	SELAMECTIN	141-152	RX	Approved	N	Zoetis Inc.	Revolution®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-152	Topical	Selamectin
3A837VZ81Y141-175	3A837VZ81Y	NITENPYRAM	141-175	OTC	Approved	N	Elanco US Inc.	Capstar™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-175	Oral	Nitenpyram
W46JY43EJR141-176	W46JY43EJR	SILVER SULFADIAZINE	141-176	RX	Approved	N	Bayer HealthCare LLC, Animal Health Division	Baytril® Otic	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-176	Topical	Enrofloxacin|Silver sulfadiazine
MTW0WEG809141-177	MTW0WEG809	MOMETASONE FUROATE MONOHYDRATE	141-177	RX	Approved	N	Intervet, Inc.	Mometamax™ Otic Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-177	Topical	Mometasone Furoate Monohydrate|Gentamicin Sulfate|Clotrimazole
QTG126297Q141-186	QTG126297Q	DICLOFENAC SODIUM	141-186	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Surpass® Topical Anti-Inflammatory Cream	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-186	Topical	Diclofenac sodium
JPW84AS66U141-188	JPW84AS66U	PONAZURIL	141-188	RX	Approved	N	Merial, Inc.	Marquis® Antiprotozoal Oral Paste	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-188	Oral	Ponazuril
TZ4OX61974141-193	TZ4OX61974	TEPOXALIN	141-193	RX	Approved	N	Intervet, Inc.	Zubrin™ Rapidly-Disintegrating Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-193	Oral	Tepoxalin
VX29JB5XWV141-203	VX29JB5XWV	DERACOXIB	141-203	RX	Approved	N	Elanco US Inc.	Deramaxx® Chewable Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-203	Oral	Deracoxib
24CU1YS91D141-207	24CU1YS91D	DANOFLOXACIN	141-207	RX	Approved	N	Zoetis Inc.	Advocin™ Sterile Injectable Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-207	Subcutaneous	Danofloxacin
3BN7M937V8141-208	3BN7M937V8	IMIDACLOPRID	141-208	RX	Approved	N	Bayer HealthCare LLC, Animal Health Division	Advantage® DUO	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-208	Topical	Imidacloprid|Ivermectin
83JL932I1C141-209	83JL932I1C	CEFTIOFUR CRYSTALLINE FREE ACID	141-209	RX	Approved	N	Zoetis Inc.	Excede®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-209	Intramuscular|Subcutaneous	Ceftiofur Crystalline Free Acid
VG2QF83CGL141-213	VG2QF83CGL	MELOXICAM	141-213	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Metacam® Oral Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-213	Oral	Meloxicam
U6WSN5SQ1Z141-217	U6WSN5SQ1Z	ZINC GLUCONATE	141-217	RX	Approved	N	Ark Sciences, Inc.	Zeuterin™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-217	Intratesticular	Zinc Gluconate
0GH9JX37C8141-228	0GH9JX37C8	N-BUTYLSCOPOLAMMONIUM BROMIDE	141-228	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Buscopan® Injectable Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-228	Intravenous	N-Butylscopolammonium bromide
98LQ6RS0TA141-229	98LQ6RS0TA	ROMIFIDINE HYDROCHLORIDE	141-229	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Sedivet®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-229	Intravenous	Romifidine hydrochloride
Y6V2W4S4WT141-230	Y6V2W4S4WT	FIROCOXIB	141-230	RX	Approved	N	Merial, Inc.	Previcox® Chewable Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-230	Oral	Firocoxib
2TB00A1Z7N141-232	2TB00A1Z7N	CEFPODOXIME PROXETIL	141-232	RX	Approved	N	Zoetis Inc.	Simplicef®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-232	Oral	Cefpodoxime proxetil
141-236		PORCINE INSULIN ZINC SUSPENSION	141-236	RX	Approved	N	Intervet, Inc.	Vetsulin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-236	Subcutaneous	Porcine insulin zinc suspension
Z3614QOX8W141-240	Z3614QOX8W	PYRIMETHAMINE	141-240	RX	Approved	N	Pegasus Laboratories, Inc.	ReBalance®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-240	Oral	Sulfadiazine Sodium|Pyrimethamine
Q839I13422141-244	Q839I13422	TULATHROMYCIN	141-244	RX	Approved	N	Zoetis Inc.	Draxxin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-244	Intramuscular|Subcutaneous	Tulathromycin
6E17K3343P141-245	6E17K3343P	CHLOROQUINE PHOSPHATE	141-245	RX	Approved	N	Cronus Pharma Specialities India Private Limited	Tributame™ Euthanasia Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-245	Intravenous	Chloroquine Phosphate|Embutramid|Lidocaine
3P4TQG94T1100-809	3P4TQG94T1	EMBUTRAMID	100-809	RX	Voluntarily Withdrawn	N	Hoechst Roussel Vet	T-61 Euthanasia Solution	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/100-809		Embutramid|Mebezonium Iodide|Tetracaine Hydrochloride
BBX060AN9V141-255	BBX060AN9V	HYDROGEN PEROXIDE	141-255	OTC	Approved	N	Syndel USA	35% Perox-aid®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-255	Immersion	Hydrogen Peroxide
EX8IEP25JU141-258	EX8IEP25JU	ZILPATEROL HYDROCHLORIDE	141-258	OTC	Approved	N	Intervet, Inc.	Zilmax®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-258	Oral	Zilpaterol Hydrochloride
578H0RMP25141-260	578H0RMP25	DIRLOTAPIDE	141-260	RX	Approved	N	Zoetis Inc.	Slentrol®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-260	Oral	Dirlotapide
4XE2T9H4DH141-262	4XE2T9H4DH	MAROPITANT	141-262	RX	Approved	N	Zoetis Inc.	Cerenia® Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-262	Oral	Maropitant
6TK1G07BHZ141-266	6TK1G07BHZ	POSACONAZOLE	141-266	RX	Approved	N	Intervet, Inc.	Posatex® Otic Suspension	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-266	Otic	posaconazole|Mometasone Furoate Monohydrate|Orbifloxacin
1018WH7F9I141-267	1018WH7F9I	DEXMEDETOMIDINE HYDROCHLORIDE	141-267	RX	Approved	N	Orion Corp.	Dexdomitor®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-267	Intravenous|Intramuscular	Dexmedetomidine hydrochloride
I9W7N6B1KJ141-272	I9W7N6B1KJ	FLUOXETINE HYDROCHLORIDE	141-272	RX	Approved	N	Pegasus Laboratories, Inc.	Reconcile®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-272	Oral	Fluoxetine hydrochloride
34AP3BBP9T141-273	34AP3BBP9T	PIMOBENDAN	141-273	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Vetmedin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-273	Oral	Pimobendan
YZ647Y5GC9141-275	YZ647Y5GC9	EMODEPSIDE	141-275	RX	Approved	N	Bayer HealthCare LLC, Animal Health Division	Profender®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-275	Topical	Praziquantel|Emodepside
XPA88EAP6V141-277	XPA88EAP6V	SPINOSAD	141-277	RX	Approved	N	Elanco US Inc.	Comfortis®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-277	Oral	Spinosad
S384A1Y12J141-278	S384A1Y12J	ZILPATEROL	141-278	OTC	Approved	N	Intervet, Inc.	Zilmax® plus Rumensin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-278	Oral	Zilpaterol|Monensin
DL8Q24959P141-285	DL8Q24959P	CEFOVECIN SODIUM	141-285	RX	Approved	N	Zoetis Inc.	Convenia®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-285	Subcutaneous	Cefovecin sodium
L0FPV48Q5R141-291	L0FPV48Q5R	TRILOSTANE	141-291	RX	Approved	N	Dechra, Ltd.	Vetoryl®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-291	Oral	Trilostane
141-292		FELIMAZOLE®	141-292	RX	Approved	N	Dechra, Ltd.	Felimazole®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-292	Oral	Felimazole®
24F9PF7J3R141-295	24F9PF7J3R	TOCERANIB PHOSPHATE	141-295	RX	Approved	N	Zoetis Inc.	Palladia®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-295	Oral	Toceranib Phosphate
141-297		INSULIN	141-297	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Prozinc®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-297	Subcutaneous	Insulin
5587267Z69141-314	5587267Z69	DOMPERIDONE	141-314	RX	Approved	N	Dechra, Ltd.	Equidone® Gel	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-314	Oral	domperidone
Z588009C7C141-320	Z588009C7C	ROBENACOXIB	141-320	RX	Approved	N	Elanco US Inc.	onsior® Tablets for Cats	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-320	Oral	Robenacoxib
141-322		GONADOTROPIN RELEASING FACTOR – DIPHTHERIA TOXOID CONJUGATE	141-322	RX	Approved	N	Zoetis Inc.	Improvest®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-322	Subcutaneous	Gonadotropin Releasing Factor – Diphtheria Toxoid conjugate
8D5I63UE1Q141-324	8D5I63UE1Q	PHENYLPROPANOLAMINE HYDROCHLORIDE	141-324	RX	Approved	N	Pegasus Laboratories, Inc.	PROIN® Chewable Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-324	Oral	Phenylpropanolamine hydrochloride
FB33469R8E141-325	FB33469R8E	ESTRIOL	141-325	RX	Approved	N	Intervet, Inc.	Incurin™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-325	Oral	estriol
OBN7UDS42Y141-326	OBN7UDS42Y	CEPHALEXIN	141-326	RX	Approved	N	Virbac AH, Inc.	Rilexine® Chewable Tablets	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-326	Oral	Cephalexin
ZE856183S0141-328	ZE856183S0	GAMITHROMYCIN	141-328	RX	Approved	N	Merial, Inc.	Zactran®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-328	Subcutaneous	Gamithromycin
141-329		CYCLOSPORINE ORAL SOLUTION, USP MODIFIED	141-329	RX	Approved	N	Elanco US Inc.	Atopica™ for Cats	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-329	Oral	Cyclosporine oral solution, USP Modified
2340UP1L2G141-330	2340UP1L2G	HYDROCORTISONE ACEPONATE	141-330	RX	Approved	N	Virbac AH, Inc.	Easotic®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-330	Otic	Hydrocortisone aceponate|Gentamicin Sulfate|Miconazole Nitrate
55B9HQY616141-331	55B9HQY616	PERGOLIDE MESYLATE	141-331	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Prascend®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-331	Oral	Pergolide mesylate
S795AT66JB141-334	S795AT66JB	TILDIPIROSIN	141-334	RX	Approved	N	Intervet, Inc.	Zuprevo™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-334	Subcutaneous	Tildipirosin
AL5667FY0W141-336	AL5667FY0W	TYLVALOSIN TARTRATE	141-336	RX	Approved	N	ECO LLC	Aivlosin®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-336	Oral	Tylvalosin tartrate
43OFW291R9141-339	43OFW291R9	TRIPTORELIN ACETATE	141-339	OTC	Approved	N	United-AH II, LLC	OvuGel™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-339	Intravaginal	Triptorelin acetate
BD07M97B2A141-342	BD07M97B2A	ALFAXALONE	141-342	RX	Approved	N	Jurox Pty. Ltd.	Alfaxan® Multidose	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-342	Intravenous	Alfaxalone
6O0T5E048I141-344	6O0T5E048I	PRADOFLOXACIN	141-344	RX	Approved	N	Bayer HealthCare LLC, Animal Health Division	Veraflox® Oral Suspension for Cats	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-344	Oral	Pradofloxacin
99GS5XTB51141-345	99GS5XTB51	OCLACITINIB	141-345	RX	Approved	N	Zoetis Inc.	apoquel®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-345	Oral	Oclacitinib
XL4103X2E3141-361	XL4103X2E3	TILMICOSIN	141-361	RX	Approved	N	Elanco US Inc.	Pulmotil™ AC	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-361	Oral	Tilmicosin|Tilmicosin Phosphate
87M3B1263R141-392	87M3B1263R	PEGBOVIGRASTIM	141-392	RX	Approved	N	Elanco US Inc.	Imrestor™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-392	Subcutaneous	Pegbovigrastim
02L07H6D0U141-406	02L07H6D0U	AFOXOLANER	141-406	RX	Approved	N	Merial, Inc.	NexGard®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-406	Oral	Afoxolaner
BH6M93CIA0141-420	BH6M93CIA0	TILUDRONATE DISODIUM	141-420	RX	Approved	N	Bimeda Animal Health Limited	Tildren®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-420	Intravenous	Tiludronate disodium
4IU6VSV0EI141-423	4IU6VSV0EI	CHLORAMINE-T TRIHYDRATE	141-423	OTC	Approved	N	Axcentive SARL	HALAMID® AQUA	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-423	Immersion	Chloramine-T trihydrate
WSH8393RM5141-426	WSH8393RM5	FLURALANER	141-426	RX	Approved	N	Intervet, Inc.	Bravecto™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-426	Oral	Fluralaner
0813BZ6866141-427	0813BZ6866	CLODRONATE	141-427	RX	Approved	N	Dechra, Ltd.	Osphos®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-427	Intramuscular	Clodronate
8FYM5179QJ141-431	8FYM5179QJ	PORCINE PITUITARY-DERIVED FOLLICLE STIMULATING HORMONE	141-431	RX	Approved	N	Vetoquinol USA, Inc.	FOLLTROPIN®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-431	Intramuscular	Porcine pituitary-derived follicle stimulating hormone
40D3SCR4GZ141-434	40D3SCR4GZ	BUPRENORPHINE	141-434	RX	Approved	N	Zoetis Inc.	Simbadol™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-434	Subcutaneous	Buprenorphine
G7RIW8S0XP141-437	G7RIW8S0XP	TERBINAFINE	141-437	RX	Approved	N	Elanco US Inc.	Osurnia™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-437	Otic	Florfenicol|Betamethasone Acetate|Terbinafine
720WDX56D3141-438	720WDX56D3	AVILAMYCIN	141-438	VFD	Approved	N	Elanco US Inc.	Kavault™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-438	Oral	Avilamycin
04201GDN4R141-440	04201GDN4R	MOMETASONE FUROATE	141-440	RX	Approved	N	Bayer HealthCare LLC, Animal Health Division	CLARO®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-440	Otic	Mometasone furoate|Florfenicol|Terbinafine
9J765S329G141-448	9J765S329G	LEVOTHYROXINE SODIUM	141-448	RX	Approved	N	Lloyd, Inc.	Thyro-Tabs® Canine	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-448	Oral	Levothyroxine sodium
356IB1O400141-450	356IB1O400	FLUNIXIN	141-450	RX	Approved	N	Intervet, Inc.	Banamine® Transdermal	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-450	Transdermal	Flunixin
DM113FTW7F141-452	DM113FTW7F	SAROLANER	141-452	RX	Approved	N	Zoetis Inc.	Simparica®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-452	Oral	Sarolaner
141-453		HLAL RDNA CONSTRUCT IN SBC LAL-C CHICKENS	141-453		Approved	N	Alexion Pharmaceuticals, Inc.	hLAL rDNA construct in SBC LAL-C chickens	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-453		hLAL rDNA construct in SBC LAL-C chickens
141-454		OPAFP-GHC2 RDNA CONSTRUCT	141-454		Approved	N	AquaBounty Technologies, Inc.	AquAdvantage Salmon	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-454		opAFP-GHc2 rDNA construct
J9F5ZPH7NB141-455	J9F5ZPH7NB	GRAPIPRANT	141-455	RX	Approved	N	Elanco US Inc.	GALLIPRANT®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-455	Oral	Grapiprant
67VB76HONO141-456	67VB76HONO	DEXMEDETOMIDINE	141-456	RX	Approved	N	Orion Corp.	SILEO®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-456	Oromucosal	Dexmedetomidine
0MQ44VUN84141-457	0MQ44VUN84	CAPROMORELIN	141-457	RX	Approved	N	Aratana Therapeutics, Inc.	ENTYCE®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-457	Oral	Capromorelin
9T02S42WQO141-460	9T02S42WQO	TYLVALOSIN	141-460	VFD	Approved	N	ECO LLC	Aivlosin® 17%	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-460	Oral	Tylvalosin
Y8335394RO141-461	Y8335394RO	BUPIVACAINE	141-461	RX	Approved	N	Aratana Therapeutics, Inc.	NOCITA®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-461	Infiltration|Perineural	Bupivacaine
304NUG5GF4141-474	304NUG5GF4	ITRACONAZOLE	141-474	RX	Approved	N	Elanco US Inc.	Itrafungol™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-474	Oral	Itraconazole
141-350		NITROUS OXIDE, USP	141-350		Approved	N	Air Liquide America Specialty Gases	None	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-350		Nitrous Oxide, USP
A051Q2099Q141-481	A051Q2099Q	MIRTAZAPINE	141-481	RX	Approved	N	Kindred Biosciences, Inc.	Mirataz™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-481	Topical (transdermal)	Mirtazapine
HEH4938D7K141-494	HEH4938D7K	LOTILANER	141-494	RX	Approved	N	Elanco US Inc.	Credelio™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-494	Oral	Lotilaner
U5SYW473RQ141-501	U5SYW473RQ	TELMISARTAN	141-501	RX	Approved	N	Boehringer Ingelheim Vetmedica, Inc.	Semintra®	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-501	Oral	Telmisartan
8501207BZX141-508	8501207BZX	LUBABEGRON	141-508	OTC	Approved	N	Elanco US Inc.	Experior™	https://animaldrugsatfda.fda.gov/adafda/views/#/home/previewsearch/141-508	Oral	Lubabegron
