UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Indications	Comment
T20OQ1YN1W	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1984-05-31		ACTIM	NADA120161		54771-3044		"CLINDAMYCIN HYDROCHLORIDE"	"CLINDAMYCIN HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=39c00714-331d-49b1-a675-653b82b10c98	ANTIROBE (brand of clindamycin hydrochloride) Capsules (for use in dogs only) and AQUADROPS Liquid (for use in dogs and cats) are indicated for the treatment of infections caused by susceptible strains of the designated microorganisms in the specific conditions listed below: Dogs: Skin infections (wounds and abscesses) due to coagulase positive staphylococci (Staphylococcus aureus or Staphylococcus intermedius). Deep wounds and abscesses due to Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Dental infections due to Staphylococcus aureus, Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Osteomyelitis due to Staphylococcus aureus, Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Cats: Deep wounds and abscesses  due to Staphylococcus aureus, Staphylococcus intermedius, Streptococcus spp. Deep wounds and infections due to Clostridium perfringens and Bacteroides fragilis. Dental infections due to Staphylococcus aureus, Staphylococcus intermedius, Streptococcus spp., Clostridium perfringens and Bacteroides fragilis.	
T20OQ1YN1W	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1984-05-31		ACTIM	NADA120161		54771-3045		"CLINDAMYCIN HYDROCHLORIDE"	"CLINDAMYCIN HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=39c00714-331d-49b1-a675-653b82b10c98	ANTIROBE (brand of clindamycin hydrochloride) Capsules (for use in dogs only) and AQUADROPS Liquid (for use in dogs and cats) are indicated for the treatment of infections caused by susceptible strains of the designated microorganisms in the specific conditions listed below: Dogs: Skin infections (wounds and abscesses) due to coagulase positive staphylococci (Staphylococcus aureus or Staphylococcus intermedius). Deep wounds and abscesses due to Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Dental infections due to Staphylococcus aureus, Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Osteomyelitis due to Staphylococcus aureus, Bacteroides fragilis, Prevotella melaninogenicus, Fusobacterium necrophorum and Clostridium perfringens. Cats: Deep wounds and abscesses  due to Staphylococcus aureus, Staphylococcus intermedius, Streptococcus spp. Deep wounds and infections due to Clostridium perfringens and Bacteroides fragilis. Dental infections due to Staphylococcus aureus, Staphylococcus intermedius, Streptococcus spp., Clostridium perfringens and Bacteroides fragilis.	
NGU5H31YO9	NADA	OTC ANIMAL DRUG LABEL	2017-08-24		ACTIB	NADA141220		0859-2414		"MOXIDECTIN"	"MOXIDECTIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f9a71f8-ac88-4893-a2a9-5c811eb6ea32	CYDECTIN Injectable, when administered at the recommended dose level of 0.2 mg/2.2 lb (0.2 mg/kg) body weight, is effective in the treatment and control of the following internal and external parasites of cattle:  Gastrointestinal Roundworms  Lungworms  Ostertagia ostertagi - Adults and L  Dictyocaulus viviparus - Adults and L (including inhibited Larvae) Cattle Grubs  Haemonchus placei - Adults Hypoderma bovis  Trichostrongylus axei - Adults and L  Hypoderma lineatum  Trichostrongylus colubriformis - Adults and L   Cooperia oncophora - Adults Mites  Cooperia pectinata - Adults Psoroptes ovis  Cooperia punctata - Adults and L  (Psoroptes communis var. bovis)  Cooperia spatulata - Adults Lice  Cooperia surnabada - Adults and L  Linognathus vituli  Nematodirus helvetianus - Adults Solenopotes capillatus  Oesophagostomum radiatum - Adults and L   Trichuris spp.- Adults  Persistent Activity: CYDECTIN Injectable has been proven to effectively protect cattle from reinfection with Dictyocaulus viviparus and Oesophagostomum radiatum for 42 days after treatment, Haemonchus placei for 35 days after treatment, and Ostertagia ostertagi and Trichostrongylus axei for 14 days after treatment. Management Considerations for External Parasites: For most effective external parasite control, CYDECTIN Injectable should be administered to all cattle in the herd. Cattle entering the herd following this administration should be treated prior to introduction. Consult your veterinarian or a livestock entomologist for the most appropriate time to administer CYDECTIN Injectable in your location to effectively control external parasites.	
R16CO5Y76E	unapproved drug other	OTC ANIMAL DRUG LABEL	1995-01-30		ACTIB			86118-240		"ASPIRIN"	"ASPIRIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d82ca050-71f2-4bab-8033-b286590219e7		
304NUG5GF4	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2016-11-10		ACTIB	NADA141474		58198-0796		"ITRACONAZOLE"	"ITRACONAZOLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48cd2797-d8a4-4a67-919c-ef2c4eca7b7e		
O18YUO0I83	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2009-12-16		ACTIM	ANADA200257		67457-034		"KETAMINE HYDROCHLORIDE"	"KETAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd3aa824-f187-429d-ac3b-9229fc39cecb	KETAMINE HCl may be used in cats for restraint or as the sole anesthetic agent for diagnostic or minor, brief, surgical procedures that do not require skeletal muscle relaxation. It may be used in subhuman primates for restraint.	
JNJ23Q2COM	UNAPPROVED DRUG OTHER	OTC ANIMAL DRUG LABEL	2019-06-17		ACTIM			17030-008		"LYSINE HYDROCHLORIDE"	"LYSINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cfa10572-a7e2-4007-aa4a-9ab48f9350d5		
4G7DS2Q64Y	NADA	OTC ANIMAL DRUG LABEL	2009-10-01		ACTIB	NADA141302		54771-1533		"PROGESTERONE"	"PROGESTERONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=129ef5e0-a429-4db1-8d0a-2d8441d46eba		
8883YP2R6D	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-04-07		ACTIB	NADA138412		0010-4023		"IVERMECTIN"	"IVERMECTIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56e66545-2b33-49f3-83c1-4084db9f9ccc		
8883YP2R6D	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-04-07		ACTIB	NADA138412		0010-4024		"IVERMECTIN"	"IVERMECTIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56e66545-2b33-49f3-83c1-4084db9f9ccc		
8883YP2R6D	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-04-07		ACTIB	NADA138412		0010-4025		"IVERMECTIN"	"IVERMECTIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=56e66545-2b33-49f3-83c1-4084db9f9ccc		
6490C9U457	NADA	OTC ANIMAL DRUG LABEL	1983-09-29		ACTIB	NADA141008		0859-2146		"PRAZIQUANTEL"	"PRAZIQUANTEL/PYRANTEL PAMOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=69712dd1-73dd-4508-85ca-9a9d76a1c1a1		
81BK194Z5M	NADA	OTC ANIMAL DRUG LABEL	1983-09-29		ACTIM	NADA141008		0859-2146		"PYRANTEL PAMOATE"	"PRAZIQUANTEL/PYRANTEL PAMOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=69712dd1-73dd-4508-85ca-9a9d76a1c1a1		
81BK194Z5M	NADA	OTC ANIMAL DRUG LABEL	1979-06-03		ACTIM	NADA100237		54771-2407		"PYRANTEL PAMOATE"	"PYRANTEL PAMOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bbbcff04-e023-43c0-aeb5-a8f747d79fd4	For the removal of large roundworms (Toxocara canis and Toxascaris leonina) and hookworms (Ancylostoma caninum and Uncinaria stenocephala) in dogs and puppies. The presence of these parasites should be confirmed by laboratory fecal exam. Consult your veterinarian for assistance in the diagnosis, treatment and control of parasitism.RFD Liquid Wormer may also be used to prevent reinfestation of T. canis in puppies and adult dogs and in lactating bitches after whelping.Dogs usually find this dewormer very palatable and will lick the dose from the bowl willingly. If there is reluctance to accept the dose, mix in a small quantity of dog food to encourage consumption. It is recommended that dogs maintained under conditions of constant exposure to worm infestation should have a follow-up fecal exam within 2–4 weeks after first treatment. If your dog looks or acts sick, consult your veterinarian before treatment. For maximum control and prevention of reinfestation, it is recommended that puppies be treated at 2, 3, 4, 6, 8 and 10 weeks of age. Lactating bitches should be treated 2–3 weeks after whelping. Adult dogs kept in heavily contaminated quarters may be treated at monthly intervals to prevent T. canis reinfestation.	
81BK194Z5M	NADA	OTC ANIMAL DRUG LABEL	1979-06-22		ACTIM	NADA100237		54771-2934		"PYRANTEL PAMOATE"	"PYRANTEL PAMOATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d2d6dcd1-7835-4c7b-bbae-d14752d9983b	Nemex-2 suspension is a highly palatable formulation intended as a single treatment for the removal of large roundworms (Toxocara canis and Toxascaris leonina) and hookworms (Ancylostoma caninum and Uncinaria stenocephala) in dogs and puppies. The presence of these parasites should be confirmed by laboratory fecal exam. Consult your veterinarian for assistance in the diagnosis, treatment, and control of parasitism.Nemex-2 suspension may also be used to prevent reinfestation of T. canis in puppies and adult dogs and in lactating bitches after whelping.	
A051Q2099Q	NADA	PRESCRIPTION ANIMAL DRUG LABEL	2018-07-08		ACTIB	NADA141481		86078-686		"MIRTAZAPINE"	"MIRTAZAPINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4a55914-6b6e-4e81-a84c-3999aa7bd79e		
2L7I72RUHN	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-10-14		ACTIB	ANADA200332		46066-752		"BUTORPHANOL TARTRATE"	"BUTORPHANOL TARTRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f6ef467e-d0cf-4b24-9f12-03ce5f4921be	BUTORPHANOL (butorphanol tartrate injection) is indicated for the relief of pain associated with colic in adult horses and yearlings. Clinical studies in the horse have shown that butorphanol tartrate alleviates abdominal pain, associated with torsion, impaction, intussusception, spasmodic and tympanic colic, and postpartum pain.	
4G7DS2Q64Y	NADA	OTC ANIMAL DRUG LABEL	2002-05-02		ACTIB	NADA141200		54771-5207		"PROGESTERONE"	"PROGESTERONE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=79186958-152e-47c5-8037-b966dc5abda4		
6W731X367Q	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1995-05-10		ACTIB	NADA141080		54771-8192		"SELEGILINE HYDROCHLORIDE"	"SELEGILINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84e25a59-1db6-42bf-b27e-a25c4883a141	Anipryl tablets are indicated for the control of clinical signs associated with canine cognitive dysfunction syndrome (CDS) and control of clinical signs associated with uncomplicated canine pituitary dependent hyperadrenocorticism (PDH).	
6W731X367Q	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1995-05-10		ACTIB	NADA141080		54771-8193		"SELEGILINE HYDROCHLORIDE"	"SELEGILINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84e25a59-1db6-42bf-b27e-a25c4883a141	Anipryl tablets are indicated for the control of clinical signs associated with canine cognitive dysfunction syndrome (CDS) and control of clinical signs associated with uncomplicated canine pituitary dependent hyperadrenocorticism (PDH).	
6W731X367Q	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1995-05-10		ACTIB	NADA141080		54771-8194		"SELEGILINE HYDROCHLORIDE"	"SELEGILINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84e25a59-1db6-42bf-b27e-a25c4883a141	Anipryl tablets are indicated for the control of clinical signs associated with canine cognitive dysfunction syndrome (CDS) and control of clinical signs associated with uncomplicated canine pituitary dependent hyperadrenocorticism (PDH).	
6W731X367Q	NADA	PRESCRIPTION ANIMAL DRUG LABEL	1995-05-10		ACTIB	NADA141080		54771-8195		"SELEGILINE HYDROCHLORIDE"	"SELEGILINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84e25a59-1db6-42bf-b27e-a25c4883a141	Anipryl tablets are indicated for the control of clinical signs associated with canine cognitive dysfunction syndrome (CDS) and control of clinical signs associated with uncomplicated canine pituitary dependent hyperadrenocorticism (PDH).	
99TAQ2QWJI	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-05-01		ACTIB	ANADA200618		49480-718		"TILETAMINE HYDROCHLORIDE"	"TILETAMINE AND ZOLAZEPAM FOR INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bf3262e6-40e0-4466-9235-50e046f8b054	Dogs Zoletil for Injection is indicated in dogs for restraint and minor procedures of short duration (30 min. avg.) requiring mild to moderate analgesia. Minor surgery is considered to be a laceration repair, draining of abscesses, castrations and other procedures requiring mild to moderate analgesia. (See Dogs under Dosage and Administration.)  Cats Zoletil for Injection is indicated in cats for restraint or for anesthesia combined with muscle relaxation.	
45SJ093Q1N	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-05-01		ACTIB	ANADA200618		49480-718		"ZOLAZEPAM HYDROCHLORIDE"	"TILETAMINE AND ZOLAZEPAM FOR INJECTION"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bf3262e6-40e0-4466-9235-50e046f8b054	Dogs Zoletil for Injection is indicated in dogs for restraint and minor procedures of short duration (30 min. avg.) requiring mild to moderate analgesia. Minor surgery is considered to be a laceration repair, draining of abscesses, castrations and other procedures requiring mild to moderate analgesia. (See Dogs under Dosage and Administration.)  Cats Zoletil for Injection is indicated in cats for restraint or for anesthesia combined with muscle relaxation.	
8MYC33932O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2014-06-06		ACTIB			59051-9064		"PANCRELIPASE LIPASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=772afb4a-ca40-4016-a5a1-f47edb4a8eb0	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
YOJ58O116E	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2014-06-06		ACTIB			59051-9064		"PANCRELIPASE AMYLASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=772afb4a-ca40-4016-a5a1-f47edb4a8eb0	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
3560D81V50	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2014-06-06		ACTIB			59051-9064		"PANCRELIPASE PROTEASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=772afb4a-ca40-4016-a5a1-f47edb4a8eb0	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		13985-958		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=140356ea-3ca3-4094-9171-084bf2c08f1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		13985-959		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=140356ea-3ca3-4094-9171-084bf2c08f1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		13985-960		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=140356ea-3ca3-4094-9171-084bf2c08f1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		13985-961		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=140356ea-3ca3-4094-9171-084bf2c08f1e		
8MYC33932O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2018-05-31		ACTIB			14043-401		"PANCRELIPASE LIPASE"	"PANCREATIC ENZYME CONCENTRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b3eb128-bdf3-4f6d-9f20-de01fd5f944a	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
YOJ58O116E	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2018-05-31		ACTIB			14043-401		"PANCRELIPASE AMYLASE"	"PANCREATIC ENZYME CONCENTRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b3eb128-bdf3-4f6d-9f20-de01fd5f944a	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
3560D81V50	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2018-05-31		ACTIB			14043-401		"PANCRELIPASE PROTEASE"	"PANCREATIC ENZYME CONCENTRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b3eb128-bdf3-4f6d-9f20-de01fd5f944a	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-05-31		ACTIB	ANADA200637		13744-530		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=286ab101-b133-427b-902f-1a56bea44a23		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-05-31		ACTIB	ANADA200637		13744-531		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=286ab101-b133-427b-902f-1a56bea44a23		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-05-31		ACTIB	ANADA200637		13744-532		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=286ab101-b133-427b-902f-1a56bea44a23		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-05-31		ACTIB	ANADA200637		13744-533		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=286ab101-b133-427b-902f-1a56bea44a23		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-855		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE, KETOCONAZOLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48df0f7d-29ed-4ed3-997e-6a6b89390058		
R9400W927I	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-855		"KETOCONAZOLE"	"CHLORHEXIDINE GLUCONATE, KETOCONAZOLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=48df0f7d-29ed-4ed3-997e-6a6b89390058		
8MYC33932O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2012-11-08		ACTIB			50989-312		"PANCRELIPASE LIPASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=65188b43-b702-4fbc-9ea1-3832532daf02	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
YOJ58O116E	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2012-11-08		ACTIB			50989-312		"PANCRELIPASE AMYLASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=65188b43-b702-4fbc-9ea1-3832532daf02	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
3560D81V50	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2012-11-08		ACTIB			50989-312		"PANCRELIPASE PROTEASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=65188b43-b702-4fbc-9ea1-3832532daf02	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
88AYB867L5	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-856		"PRAMOXINE HYDROCHLORIDE"	"PRAMOXINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=767e0f44-2e44-4f55-aeab-08d4bba75ab2		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		46066-676		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c3a40d9-a792-43dc-a6e7-de7f6abff967		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		46066-677		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c3a40d9-a792-43dc-a6e7-de7f6abff967		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		46066-678		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c3a40d9-a792-43dc-a6e7-de7f6abff967		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		46066-679		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8c3a40d9-a792-43dc-a6e7-de7f6abff967		
6822A07436	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2020-02-20		ACTIB	ANADA200616		46066-938		"CEFTIOFUR HYDROCHLORIDE"	"CEFTIOFUR HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e6b9ee0-5160-419b-a979-1bc24371f85e		
MOR84MUD8E	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-852		"CHLORHEXIDINE GLUCONATE"	"CHLORHEXIDINE GLUCONATE, KETOCONAZOLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c14e42a7-aebb-406a-b513-86bc68d955d2		
R9400W927I	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-852		"KETOCONAZOLE"	"CHLORHEXIDINE GLUCONATE, KETOCONAZOLE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c14e42a7-aebb-406a-b513-86bc68d955d2		
TC2D6JAD40	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-848		"DIPHENHYDRAMINE HYDROCHLORIDE"	"DIPHENHYDRAMINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3eaf0c3-9a2c-4be4-a4dd-d12de2bcdae0		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		11695-7216		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5f4096c-3a57-49da-9f0a-285d93ba9d1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		11695-7217		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5f4096c-3a57-49da-9f0a-285d93ba9d1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		11695-7218		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5f4096c-3a57-49da-9f0a-285d93ba9d1e		
VX29JB5XWV	ANADA	PRESCRIPTION ANIMAL DRUG LABEL	2019-06-10		ACTIB	ANADA200637		11695-7219		"DERACOXIB"	"DERACOXIB"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5f4096c-3a57-49da-9f0a-285d93ba9d1e		
8MYC33932O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2013-05-15		ACTIB			59051-9067		"PANCRELIPASE LIPASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c9b7ae4f-3463-4054-9ad8-b75b0bd3b20f		
YOJ58O116E	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2013-05-15		ACTIB			59051-9067		"PANCRELIPASE AMYLASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c9b7ae4f-3463-4054-9ad8-b75b0bd3b20f		
3560D81V50	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2013-05-15		ACTIB			59051-9067		"PANCRELIPASE PROTEASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c9b7ae4f-3463-4054-9ad8-b75b0bd3b20f		
O414PZ4LPZ	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-909		"SALICYLIC ACID"	"SALICYLIC ACID"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d30f6415-5797-45aa-a4e0-34bef3a6c8f2		
88AYB867L5	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-854		"PRAMOXINE HYDROCHLORIDE"	"PRAMOXINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dbbb37dd-12eb-40bb-a5f2-f6c8a30be6ca		
88AYB867L5	unapproved drug other	OTC ANIMAL DRUG LABEL	2020-04-27		ACTIB			43655-849		"PRAMOXINE HYDROCHLORIDE"	"PRAMOXINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ef922b1a-cd9f-441b-b51c-daccc76995ed		
8MYC33932O	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2018-05-31		ACTIB			14043-400		"PANCRELIPASE LIPASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35d878a2-5c05-4daa-afdb-906bd92dc1f7	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
YOJ58O116E	unapproved drug other	PRESCRIPTION ANIMAL DRUG LABEL	2018-05-31		ACTIB			14043-400		"PANCRELIPASE AMYLASE"	"PANCREATIC ENZYME"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=35d878a2-5c05-4daa-afdb-906bd92dc1f7	As a digestive aid in replacement therapy where digestion of protein, carbohydrate and fat is inadequate due to exocrine pancreatic insufficiency.	
