UNII	Approval	Year	Unknown	Comment	Date	Date Method
OM90ZUW7M1	Approval Year	1991		Application:NDA019979 ROCHE PALO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019979	10/31/1991	Drugs@FDA
18D0SL7309	Approval Year	1957		Application:NDA010669 ASPEN GLOBAL INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010669	03/18/1957	Drugs@FDA
GGD30112WC	Approval Year	1982		Application:NDA018587 WYETH AYERST https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018587	09/07/1982	Drugs@FDA
2C6NUM6878	Approval Year	1998		Application:NDA020892 ENDO PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020892	09/25/1998	Drugs@FDA
NS1Y283HW4	Approval Year	1981		Application:NDA018077 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018077	08/14/1981	Drugs@FDA
22X328QOC4	Approval Year	2002		Application:NDA021344 ASTRAZENECA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021344	04/25/2002	Drugs@FDA
A4P49JAZ9H	Approval Year	1990		Application:NDA019735 JANSSEN PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019735	12/28/1990	Drugs@FDA
15FIX9V2JP	Approval Year	2006		Application:NDA021471 LOREAL USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021471	10/05/2006	Drugs@FDA
I42748ELQW	Approval Year	2017		Application:NDA210259 ASTRAZENECA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210259	10/31/2017	Drugs@FDA
17EC19951N	Approval Year	1956		Application:NDA050339 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050339	12/31/1956	Drugs@FDA
YOP6PX0BAO	Approval Year	1996		Application:NDA050706 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050706	06/21/1996	Drugs@FDA
K17VY42F6C	Approval Year	2012		Application:NDA202450 ASTRAZENECA PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202450	07/23/2012	Drugs@FDA
FYY3R43WGO	Approval Year	1971		Application:NDA050315 TRIAX PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050315	06/30/1971	Drugs@FDA
3GVJ31T6YY	Approval Year	1975		Application:ANDA083513 [Approval Date Uncertain] SAVAGE LABS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083513	07/06/1975	PREDICTED
4T36H88UA7	Approval Year	2018		Application:NDA210951 JANSSEN BIOTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210951	02/14/2018	Drugs@FDA
NA8320J834	Approval Year	1998		Application:NDA020718 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020718	05/18/1998	Drugs@FDA
4I27BB349X	Approval Year	1950		Application:NDA007336 [Approval Date Uncertain] 3M https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007336	12/31/1950	PREDICTED
02KSI6Z9AK	Approval Year	1953		Application:NDA008682 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008682	05/26/1953	Drugs@FDA
50D9XSG0VR	Approval Year	1949		Application:NDA006695 RECORDATI RARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006695	03/15/1949	Drugs@FDA
R3UK8X3U3D	Approval Year	1998		Application:NDA020717 CEPHALON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020717	12/24/1998	Drugs@FDA
DOL5F9JD3E	Approval Year	1997		Application:NDA020705 VIIV HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020705	04/04/1997	Drugs@FDA
4H5YMK1H2E	Approval Year	2016		Application:BLA761046 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761046	10/21/2016	Drugs@FDA
YX9162EO3I	Approval Year	1997		Application:NDA020815 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020815	12/09/1997	Drugs@FDA
FQR280JW2N	Approval Year	1942		Application:NDA000004 PHARMICS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=000004	12/31/1942	DeHaen 1940-1975 NMEs
95QN29S1ID	Approval Year	1977		Application:NDA017661 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017661	02/25/1977	Drugs@FDA
28X28X9OKV	Approval Year	2017		Application:BLA761069 ASTRAZENECA UK LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761069	05/01/2017	Drugs@FDA
IWW5FV6NK2	Approval Year	1948		Application:NDA006882 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006882	12/31/1948	Drugs@FDA
WS7LR3I1D6	Approval Year	2014		Application:NDA203684  https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203684	10/10/2014	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203684
C7D6T3H22J	Approval Year	2009		Application:NDA022268 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022268	04/07/2009	Drugs@FDA
Q6U6J48BWY	Approval Year	1994		Application:NDA020367 GENZYME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020367	05/23/1994	Drugs@FDA
J2VZ07J96K	Approval Year	1951		Application:ANDA060647 DOW PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060647	12/31/1951	Drugs@FDA
7XU7A7DROE	Approval Year	1958		Application:ANDA060570 APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060570	12/31/1958	Drugs@FDA
X1J18R4W8P	Approval Year	1995		Application:NDA020560 MERCK AND CO INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020560	09/29/1995	Drugs@FDA
9E01C36A9S	Approval Year	1966		Application:NDA016029 GD SEARLE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016029	03/23/1966	Drugs@FDA
2N81MY12TE	Approval Year	1996		Application:NDA050717 ZAMBON SPA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050717	12/19/1996	Drugs@FDA
42C50P12AP	Approval Year	1960		Application:NDA012126 3M https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012126	11/03/1960	OB NME Appendix 1950-1985
5A68WGF6WM	Approval Year	2006		Application:NDA021502 LOREAL USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021502	07/21/2006	Drugs@FDA
OH2O403D1G	Approval Year	1981		Application:NDA050549 BAYER PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050549	09/21/1981	Drugs@FDA
1T0N3G9CRC	Approval Year	1996		Application:NDA020528 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020528	04/26/1996	Drugs@FDA
36780APV5N	Approval Year	1961		Application:NDA012845 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012845	09/26/1961	Drugs@FDA
637E494O0Z	Approval Year	2012		Application:NDA022529 EISAI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022529	06/27/2012	Drugs@FDA
G6317AOI7K	Approval Year	1985		Application:NDA019219 ALLERGAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019219	12/19/1985	Drugs@FDA
V10579P3QZ	Approval Year	1984		Application:NDA050565 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050565	12/21/1984	OrangeBook
J60AR2IKIC	Approval Year	1989		Application:NDA019758 HERITAGE LIFE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019758	09/26/1989	Drugs@FDA
27O7W4T232	Approval Year	1960		Application:NDA012151 GD SEARLE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012151	01/21/1960	Drugs@FDA
T2DHJ9645W	Approval Year	1977		Application:NDA017741 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017741	09/14/1977	Drugs@FDA
AZV954TZ9N	Approval Year	1999		Application:NDA020976 LIEBEL-FLARSHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020976	12/08/1999	Drugs@FDA
N7Z035406B	Approval Year	1999		Application:NDA020863 OTSUKA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020863	01/15/1999	Drugs@FDA
8B1QWR724A	Approval Year	1954		Application:NDA009296 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009296	04/01/1954	Drugs@FDA
2K1V7GP655	Approval Year	1989		Application:NDA019334 SOMERSET https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019334	06/05/1989	Drugs@FDA
F41401512X	Approval Year	2007		Application:NDA022068 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022068	10/29/2007	Drugs@FDA
YOW8V9698H	Approval Year	1978		Application:NDA017788 MYLAN INSTITUTIONAL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017788	04/04/1978	Drugs@FDA
T6Z9V48IKG	Approval Year	1966		Application:NDA050039 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050039	03/15/1966	Drugs@FDA
4975G9NM6T	Approval Year	1999		Application:NDA020796 ORION PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020796	10/19/1999	Drugs@FDA
1L4806J2QF	Approval Year	1996		Application:NDA020380 GALDERMA LABS LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020380	05/31/1996	Drugs@FDA
Q508Q118JM	Approval Year	1985		Application:NDA018998 VALEANT PHARMS NORTH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018998	12/24/1985	Drugs@FDA
DX1U2629QE	Approval Year	1991		Application:NDA019998 RECORDATI RARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019998	01/30/1991	Drugs@FDA
XJM390A33U	Approval Year	1998		Application:NDA021024 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021024	06/22/1998	Drugs@FDA
N295J34A25	Approval Year	2001		Application:NDA021098 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021098	05/11/2001	Drugs@FDA
L2T84IQI2K	Approval Year	1964		Application:NDA018024 PAR PHARM INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018024	03/06/1964	Drugs@FDA
ISQ9I6J12J	Approval Year	2000		Application:NDA021132 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021132	04/18/2000	Drugs@FDA
QX5LK7YCHV	Approval Year	1998		Application:NDA020961 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020961	08/26/1998	Drugs@FDA
N1Q45E87DT	Approval Year	1967		Application:NDA016096 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016096	04/07/1967	Drugs@FDA
QV897JC36D	Approval Year	1978		Application:NDA017857 APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017857	08/22/1978	Drugs@FDA
ZAD9OKH9JC	Approval Year	2016		Application:NDA207648 FRESENIUS KABI USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207648	07/13/2016	Drugs@FDA
LKG8494WBH	Approval Year	2009		Application:NDA022129 SHIONOGI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022129	04/09/2009	Drugs@FDA
Y41JS2NL6U	Approval Year	1992		Application:NDA019982 TEVA WOMENS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019982	07/31/1992	Drugs@FDA
U782C039QP	Approval Year	1996		Application:NDA020622 TEVA PHARMS USA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020622	12/20/1996	Drugs@FDA
TFT5IM1KGB	Approval Year	2015		Application:NDA205003 MARINA BIOTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205003	01/21/2015	Drugs@FDA
V6OFU47K3W	Approval Year	1959		Application:NDA011556 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011556	05/13/1959	Drugs@FDA
704G17JK68	Approval Year	1962		Application:NDA013428 ENDO PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013428	11/23/1962	Drugs@FDA
927AH8112L	Approval Year	1953		Application:NDA008693 PROCTER AND GAMBLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008693	02/06/1953	Drugs@FDA
8OR09251MQ	Approval Year	2011		Application:NDA022383 SUNOVION PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022383	07/01/2011	Drugs@FDA
C5W04GO61S	Approval Year	1988		Application:NDA019569 MISSION PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019569	08/11/1988	Drugs@FDA
D51WO0G0L4	Approval Year	1972		Application:NDA017105 RECORDATI RARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017105	06/23/1972	Drugs@FDA
6HJV9H13XS	Approval Year	1996		Application:NDA020410 AMAG PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020410	12/06/1996	Drugs@FDA
95IK5KI84Z	Approval Year	1956		Application:ANDA060593 PURDUE GMP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060593	12/31/1956	Drugs@FDA
FA675Q0E3E	Approval Year	1973		Application:NDA017129 MALLINCKRODT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017129	05/16/1973	OB NME Appendix 1950-1985
34HPE9Z8IP	Approval Year	1953		Application:NDA009087 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009087	11/05/1953	Drugs@FDA
24256BQV7M	Approval Year	1953		Application:NDA009008 ORTHO MCNEIL PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009008	04/30/1953	Drugs@FDA
B2V233XGE7	Approval Year	1957		Application:NDA010976 GD SEARLE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010976	12/31/1957	Drugs@FDA
R953O2RHZ5	Approval Year	1961		Application:NDA019412 WARNER CHILCOTT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019412	11/20/1961	OrangeBook
4O5J85GJJB	Approval Year	1983		Application:NDA050544 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050544	02/28/1983	Drugs@FDA
DKO1W9H7M1	Approval Year	2013		Application:NDA204790 VIIV HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204790	08/12/2013	Drugs@FDA
JR13W81H44	Approval Year	1985		Application:NDA018735 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018735	12/31/1985	Drugs@FDA
743QUY4VD8	Approval Year	2005		Application:NDA021859 HALOZYME THERAP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021859	12/02/2005	Drugs@FDA
LW0TIW155Z	Approval Year	1991		Application:NDA019583 SMITHKLINE BEECHAM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019583	12/24/1991	Drugs@FDA
5Y5F15120W	Approval Year	1976		Application:NDA017638 ABBOTT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017638	11/05/1976	Drugs@FDA
W36ZG6FT64	Approval Year	1999		Application:NDA021083 PF PRISM CV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021083	09/15/1999	Drugs@FDA
262P8GS9L9	Approval Year	2018		Application:NDA210607 60 DEGREES PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210607	08/08/2018	Drugs@FDA
QGP4HA4G1B	Approval Year	2013		Application:NDA202806 NOVARTIS PHARMS CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202806	05/29/2013	Drugs@FDA
0RH81L854J	Approval Year	2004		Application:NDA021667 EMMAUS MEDCL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021667	06/10/2004	Drugs@FDA
9H05937G3X	Approval Year	1960		Application:NDA012259 PHARMACIA AND UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012259	05/12/1960	OB NME Appendix 1950-1985
7LKK855W8I	Approval Year	1997		Application:NDA020726 NOVARTIS PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020726	07/25/1997	Drugs@FDA
57GNO57U7G	Approval Year	1992		Application:NDA020180 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020180	06/19/1992	Drugs@FDA
4EQZ6YO2HI	Approval Year	2010		Application:BLA125320 AMGEN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125320	06/01/2010	Drugs@FDA
621G617227	Approval Year	2008		Application:NDA022030 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022030	10/31/2008	Drugs@FDA
T0WXW8F54E	Approval Year	1980		Application:NDA018312 ORGANON USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018312	08/05/1980	Drugs@FDA
1M698F4H4E	Approval Year	1991		Application:NDA050665 CORDEN PHARMA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050665	12/23/1991	Drugs@FDA
F6RJL8B278	Approval Year	2015		Application:NDA204370 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204370	09/17/2015	Drugs@FDA
0O72R8RF8A	Approval Year	1971		Application:NDA016822 B BRAUN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016822	09/24/1971	Drugs@FDA
LKC0U3A8NJ	Approval Year	2015		Application:BLA125522 AMGEN INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125522	08/27/2015	Drugs@FDA
A7V27PHC7A	Approval Year	2005		Application:NDA021799 SUN PHARM INDUSTRIES https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021799	08/12/2005	Drugs@FDA
VYJ027LZ05	Approval Year	1951		Application:NDA007842 DAVIS AND GECK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007842	05/25/1951	OB NME Appendix 1950-1985
U5SYW473RQ	Approval Year	1998		Application:NDA020850 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020850	11/10/1998	Drugs@FDA
9081Y98W2V	Approval Year	2000		Application:NDA020715 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020715	06/15/2000	Drugs@FDA
DEW6X41BEK	Approval Year	2018		Application:BLA761067 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761067	03/20/2018	Drugs@FDA
X3P9A5HNYF	Approval Year	1974		Application:NDA017284 LANTHEUS MEDCL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017284	10/10/1974	Drugs@FDA
905Z5W3GKH	Approval Year	1959		Application:NDA011683 IMMUNEX https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011683	03/09/1959	Drugs@FDA
4FT78T86XV	Approval Year	2005		Application:NDA021536 NOVO NORDISK INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021536	06/16/2005	Drugs@FDA
73312P173G	Approval Year	1960		Application:NDA012462 GD SEARLE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012462	09/15/1960	Drugs@FDA
MVR3634GX1	Approval Year	1952		Application:NDA008316 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008316	01/23/1952	Drugs@FDA
UVL329170W	Approval Year	1993		Application:NDA020210 JANSSEN PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020210	07/29/1993	Drugs@FDA
4FR53SIF3A	Approval Year	2014		Application:BLA125557 AMGEN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125557	12/03/2014	Drugs@FDA
OU2YM37K86	Approval Year	2014		Application:NDA206619 ABBVIE INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206619	12/19/2014	Drugs@FDA
SE10G96M8W	Approval Year	1993		Application:NDA050684 WYETH PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050684	10/22/1993	Drugs@FDA
076WHW89TW	Approval Year	1997		Application:NDA020582 ORGANON USA INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020582	09/29/1997	Drugs@FDA
JE6H2O27P8	Approval Year	1998		Application:NDA020972 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020972	09/17/1998	Drugs@FDA
49717AWG6K	Approval Year	1985		Application:NDA018859 VALEANT PHARM INTL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018859	12/31/1985	Drugs@FDA
46CWK97Z3K	Approval Year	2015		Application:NDA208462 MILLENNIUM PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208462	11/20/2015	Drugs@FDA
10X0709Y6I	Approval Year	1958		Application:NDA021551 BRAINTREE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021551	12/31/1958	Drugs@FDA
DHA8014SS1	Approval Year	1948		Application:NDA018746 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018746	12/31/1948	Drugs@FDA
768N7QO4KH	Approval Year	2004		Application:NDA021670 DORC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021670	12/16/2004	Drugs@FDA
9S7OD60EWP	Approval Year	1962		Application:NDA012486 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012486	05/07/1962	OB NME Appendix 1950-1985
MQG94M5EEO	Approval Year	2010		Application:NDA022505 THERATECHNOLOGIES https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022505	11/10/2010	Drugs@FDA
740T4C525W	Approval Year	1949		Application:NDA009182 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009182	12/31/1949	Drugs@FDA
A5H73K9U3W	Approval Year	1999		Application:NDA020997 PURDUE PHARMA LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020997	08/05/1999	Drugs@FDA
0O54ZQ14I9	Approval Year	1960		Application:NDA018202 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018202	12/31/1960	Drugs@FDA
818U2PZ2EH	Approval Year	1954		Application:NDA009509 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009509	09/29/1954	Drugs@FDA
73B0K5S26A	Approval Year	2011		Application:BLA125370 HUMAN GENOME SCIENCES INC. https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125370	03/09/2011	Drugs@FDA
A6D97U294I	Approval Year	1992		Application:NDA019865 COVIS PHARMA BV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019865	10/30/1992	Drugs@FDA
3K9958V90M	Approval Year	1946		Application:NDA004589 B BRAUN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=004589	01/17/1946	Drugs@FDA
4QWG6N8QKH	Approval Year	1955		Application:NDA009768 CONCORDIA PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009768	04/18/1955	Drugs@FDA
5V9KLZ54CY	Approval Year	1961		Application:NDA012665 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012665	03/06/1961	OB NME Appendix 1950-1985
F604ZKI910	Approval Year	1962		Application:NDA012968 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012968	03/15/1962	Drugs@FDA
6OEV9DX57Y	Approval Year	1978		Application:NDA050517 MYLAN INSTITUTIONAL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050517	10/18/1978	Drugs@FDA
ZQI909440X	Approval Year	1996		Application:NDA020114 MYLAN SPECIALITY LP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020114	11/01/1996	Drugs@FDA
VFU0OU98LO	Approval Year	1985		Application:NDA019368 ETHITEK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019368	10/29/1985	Drugs@FDA
O7FU5X12W5	Approval Year	2004		Application:NDA021468 SHIRE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021468	10/26/2004	Drugs@FDA
