Structure Image,INN Record,Substance Name,Proposed PDF,Proposed List,Recommended PDF,Recommended List
https://mednet-communities.net/inn/db/media/chemdraw/7410.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7410,miproxifene,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7411.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7411,linetastine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7412.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7412,droxinavir,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7414.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7414,melagatran,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7415.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7415,forasartan,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7417,arcitumomab,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7418.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7418,lirexapride,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7419.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7419,resocortol,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7421.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7421,tivirapine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7423.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7423,gatifloxacin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7424.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7424,pranazepide,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7425.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7425,revatropate,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7426.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7426,eletriptan,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7427.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7427,sabcomeline,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7428.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7428,gavestinel,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7429,nagrestipen,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7432.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7432,xemilofiban,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7433,igovomab,https://mednet-communities.net/inn/db/media/docs/p-innlist86.pdf,86,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7434,emoctakin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7436,cetermin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,,
https://mednet-communities.net/inn/db/media/chemdraw/7438.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7438,maxacalcitol,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7439,zinostatin stimalamer,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7440.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7440,pamaqueside,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7441.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7441,rismorelin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7443.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7443,rupatadine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7444.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7444,indinavir,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7445.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7445,palinavir,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7446.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7446,samarium (153Sm) lexidronam,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7447.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7447,amlintide,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7448.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7448,pramlintide,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7449.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7449,ritonavir,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7450.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7450,almurtide,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7451.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7451,sampatrilat,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7452.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7452,scopinast,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7453.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7453,abafungin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,,
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7454,becaplermin,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7455.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7455,dexsotalol,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7456,milodistim,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7457.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7457,nepaprazole,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7458.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7458,fabesetron,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7459.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7459,asimadoline,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7460.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7460,osanetant,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7461.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7461,pumaprazole,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7462.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7462,sinitrodil,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7463.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7463,almotriptan,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7464.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7464,arofylline,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7465.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7465,levobupivacaine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7466.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7466,glaspimod,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7467.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7467,quetiapine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7468.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7468,sipatrigine,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7469.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7469,fexofenadine,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7470.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7470,iroplact,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7471,edrecolomab,https://mednet-communities.net/inn/db/media/docs/p-innlist74.pdf,74,https://mednet-communities.net/inn/db/media/docs/r-innlist36.pdf,36
https://mednet-communities.net/inn/db/media/chemdraw/7472.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7472,efepristin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7473,choriogonadotropin alfa,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7474.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7474,rizatriptan,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7476.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7476,ganaxolone,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7477.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7477,aripiprazole,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7478.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7478,nifekalant,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7479.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7479,sitafloxacin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7480.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7480,marimastat,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7481.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7481,valspodar,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7482.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7482,terbogrel,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7483.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7483,cizolirtine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7484.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7484,deltibant,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7485.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7485,filaminast,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7486.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7486,nolpitantium besilate,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7487.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7487,saredutant,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7488.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7488,bimoclomol,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7489.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7489,eldacimibe,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7490.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7490,clevidipine,https://mednet-communities.net/inn/db/media/docs/p-innlist93.pdf,93,https://mednet-communities.net/inn/db/media/docs/r-innlist54.pdf,54
https://mednet-communities.net/inn/db/media/chemdraw/7491.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7491,beloxepin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7492.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7492,icopezil,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7493.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7493,metesind,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7494.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7494,nelfinavir,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7495.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7495,alatrofloxacin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7496,faralimomab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist43.pdf,43
https://mednet-communities.net/inn/db/media/chemdraw/7497.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7497,volpristin,https://mednet-communities.net/inn/db/media/docs/p-innlist80.pdf,80,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7498.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7498,aseripide,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7499.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7499,vinflunine,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7500.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7500,ioflupane (123I),https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7501,bemiparin sodium,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7503.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7503,taltirelin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7504.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7504,milacainide,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7505,follitropin beta,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
https://mednet-communities.net/inn/db/media/chemdraw/7506.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7506,atiprimod,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7507.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7507,ledoxantrone,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7508.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7508,orbofiban,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7509.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7509,fomivirsen,https://mednet-communities.net/inn/db/media/docs/p-innlist97.pdf,97,https://mednet-communities.net/inn/db/media/docs/r-innlist58.pdf,58
https://mednet-communities.net/inn/db/media/chemdraw/7510.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7510,mazokalim,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7511.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7511,osutidine,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist38.pdf,38
https://mednet-communities.net/inn/db/media/chemdraw/7512.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7512,flibanserin,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7513,technetium (99mTc) pintumomab,https://mednet-communities.net/inn/db/media/docs/p-innlist86.pdf,86,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7514,bectumomab,https://mednet-communities.net/inn/db/media/docs/p-innlist81.pdf,81,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7516.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7516,landiolol,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7517.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7517,donepezil,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7518.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7518,ecamsule,https://mednet-communities.net/inn/db/media/docs/p-innlist76.pdf,76,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7519,sulesomab,https://mednet-communities.net/inn/db/media/docs/p-innlist86.pdf,86,https://mednet-communities.net/inn/db/media/docs/r-innlist42.pdf,42
https://mednet-communities.net/inn/db/media/chemdraw/7521.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7521,talviraline,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7522.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7522,tresperimus,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7523.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7523,ivabradine,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
https://mednet-communities.net/inn/db/media/chemdraw/7524.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7524,elinafide,https://mednet-communities.net/inn/db/media/docs/p-innlist75.pdf,75,https://mednet-communities.net/inn/db/media/docs/r-innlist37.pdf,37
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7525,enlimomab pegol,https://mednet-communities.net/inn/db/media/docs/p-innlist77.pdf,77,https://mednet-communities.net/inn/db/media/docs/r-innlist39.pdf,39
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7526,tremacamra,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
https://mednet-communities.net/inn/db/media/chemdraw/7527.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7527,embusartan,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
https://mednet-communities.net/inn/db/media/chemdraw/7528.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=7528,perflenapent,https://mednet-communities.net/inn/db/media/docs/p-innlist78.pdf,78,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
