UNII	Approval	Year	Unknown	Comment	Date	Date Method
R0TAY3X631	Approval Year	2001		Application:NDA021180 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021180	11/20/2001	ORANGE BOOK
N02W67RKJS	Approval Year	1997		Application:NDA020652 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020652	11/26/1997	ORANGE BOOK
WR2TIP26VS	Approval Year	1998		Application:NDA020978 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020978	12/17/1998	ORANGE BOOK
G32F6EID2H	Approval Year	2001		Application:NDA021337 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021337	11/21/2001	ORANGE BOOK
0Y2S3XUQ5H	Approval Year	1983		Application:NDA018226 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018226	2/28/1983	ORANGE BOOK
19OWO1T3ZE	Approval Year	2003		Application:NDA021481 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021481	3/13/2003	ORANGE BOOK
M801H13NRU	Approval Year	2004		Application:NDA050794 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050794	5/19/2004	ORANGE BOOK
KCU0C7RS7Z	Approval Year	2016		Application:NDA208341 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208341	6/28/2016	ORANGE BOOK
7UJQ5OPE7D	Approval Year	1982		Application:NDA018519 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018519	6/22/1982	ORANGE BOOK
7Q3P4BS2FD	Approval Year	1987		Application:NDA019558 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019558	12/29/1987	ORANGE BOOK
S79O08V79F	Approval Year	1994		Application:NDA020287 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020287	12/22/1994	ORANGE BOOK
K2J09EMJ52	Approval Year	1987		Application:NDA013294 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013294	9/10/1987	ORANGE BOOK
30IW36W5B2	Approval Year	2002		Application:NDA021196 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021196	7/17/2002	ORANGE BOOK
27DXO59SAN	Approval Year	1984		Application:NDA018257 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018257	11/9/1984	ORANGE BOOK
N7U69T4SZR	Approval Year	1996		Application:NDA020592 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020592	9/30/1996	ORANGE BOOK
BKJ8M8G5HI	Approval Year	2001		Application:NDA021335 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021335	5/10/2001	ORANGE BOOK
U863JGG2IA	Approval Year	2016		Application:NDA205838 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205838	5/12/2016	ORANGE BOOK
65M2UDR9AG	Approval Year	1986		Application:NDA019369 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019369	9/30/1986	ORANGE BOOK
A0426J905J	Approval Year	2004		Application:NDA021256 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021256	4/9/2004	ORANGE BOOK
44STI720CW	Approval Year	2012		Application:NDA202799 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202799	3/27/2012	ORANGE BOOK
585NM85KYM	Approval Year	2004		Application:NDA021415 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021415	7/27/2004	ORANGE BOOK
2BTY8KH53L	Approval Year	2011		Application:NDA021825 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021825	10/14/2011	ORANGE BOOK
N0TXR0XR5X	Approval Year	2012		Application:NDA202811 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202811	8/30/2012	ORANGE BOOK
7IO5LYA57N	Approval Year	1996		Application:NDA020533 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020533	9/24/1996	ORANGE BOOK
7355X3ROTS	Approval Year	1984		Application:NDA011265 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011265	4/2/1984	ORANGE BOOK
320T6RNW1F	Approval Year	2000		Application:NDA020687 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020687	9/28/2000	ORANGE BOOK
2880D3468G	Approval Year	1990		Application:NDA020035 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020035	6/18/1990	ORANGE BOOK
QZU4H47A3S	Approval Year	2003		Application:NDA021567 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021567	6/20/2003	ORANGE BOOK
J39976L608	Approval Year	2011		Application:NDA201444 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201444	1/14/2011	ORANGE BOOK
6YE7PBM15H	Approval Year	1996		Application:NDA019815 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019815	9/6/1996	ORANGE BOOK
VHD28S0H7F	Approval Year	1988		Application:NDA019884 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019884	12/30/1988	ORANGE BOOK
JM2621P2LS	Approval Year	1999		Application:NDA020992 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020992	3/24/1999	ORANGE BOOK
72X6E3J5AR	Approval Year	2012		Application:NDA202714 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202714	7/20/2012	ORANGE BOOK
P936YA152N	Approval Year	1989		Application:NDA050633 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050633	1/31/1989	ORANGE BOOK
CX3T89XQBK	Approval Year	2009		Application:NDA022393 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022393	11/5/2009	ORANGE BOOK
SOI2LOH54Z	Approval Year	2006		Application:NDA021026 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021026	2/16/2006	ORANGE BOOK
F0XDI6ZL63	Approval Year	2001		Application:NDA021227 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021227	1/26/2001	ORANGE BOOK
V10579P3QZ	Approval Year	1984		Application:NDA050565 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050565	12/21/1984	ORANGE BOOK
A8Q8I19Q20	Approval Year	2009		Application:NDA022468 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022468	9/24/2009	ORANGE BOOK
6TK1G07BHZ	Approval Year	2006		Application:NDA022003 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022003	9/15/2006	ORANGE BOOK
70JE2N95KR	Approval Year	2005		Application:NDA021821 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021821	6/15/2005	ORANGE BOOK
19W019ZDRJ	Approval Year	1982		Application:NDA018748 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018748	12/30/1982	ORANGE BOOK
G819A456D0	Approval Year	2011		Application:NDA202379 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202379	4/28/2011	ORANGE BOOK
EFY6W0M8TG	Approval Year	1985		Application:NDA019010 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019010	4/9/1985	ORANGE BOOK
Y41JS2NL6U	Approval Year	1992		Application:NDA019982 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019982	7/31/1992	ORANGE BOOK
41X3PWK4O2	Approval Year	2000		Application:NDA021204 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021204	12/22/2000	ORANGE BOOK
UMD7G2653W	Approval Year	2003		Application:NDA021455 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021455	5/16/2003	ORANGE BOOK
25X868M3DS	Approval Year	2012		Application:NDA203388 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203388	1/30/2012	ORANGE BOOK
4L066368AS	Approval Year	1993		Application:NDA020261 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020261	12/31/1993	ORANGE BOOK
TK65WKS8HL	Approval Year	1986		Application:NDA018731 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018731	9/29/1986	ORANGE BOOK
O0J6XJN02I	Approval Year	2001		Application:NDA021319 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021319	11/20/2001	ORANGE BOOK
AZV954TZ9N	Approval Year	1999		Application:NDA020976 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020976	12/8/1999	ORANGE BOOK
6Z5B6HVF6O	Approval Year	1996		Application:NDA020597 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020597	6/5/1996	ORANGE BOOK
1W306TDA6S	Approval Year	1992		Application:NDA050689 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050689	12/23/1992	ORANGE BOOK
C43C467DPE	Approval Year	1983		Application:NDA050560 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050560	9/15/1983	ORANGE BOOK
GR120KRT6K	Approval Year	2009		Application:NDA020427 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020427	8/21/2009	ORANGE BOOK
UVL329170W	Approval Year	1993		Application:NDA020210 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020210	7/29/1993	ORANGE BOOK
6L8OF9XRDC	Approval Year	2008		Application:NDA022023 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022023	1/25/2008	ORANGE BOOK
DHA8014SS1	Approval Year	1994		Application:NDA018746 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018746	7/11/1994	ORANGE BOOK
8883YP2R6D	Approval Year	1996		Application:NDA050742 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050742	11/22/1996	ORANGE BOOK
O0ZR1R6RZ2	Approval Year	1985		Application:NDA019270 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019270	8/30/1985	ORANGE BOOK
JS86977WNV	Approval Year	2013		Application:NDA204275 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204275	5/10/2013	ORANGE BOOK
1O6WQ6T7G3	Approval Year	2012		Application:NDA202514 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202514	2/10/2012	ORANGE BOOK
R3UK8X3U3D	Approval Year	1998		Application:NDA020717 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020717	12/24/1998	ORANGE BOOK
I42748ELQW	Approval Year	2017		Application:NDA210259 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210259	10/31/2017	ORANGE BOOK
H82Q2D5WA7	Approval Year	2001		Application:NDA021006 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021006	11/8/2001	ORANGE BOOK
A0JWA85V8F	Approval Year	1996		Application:NDA020702 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020702	12/17/1996	ORANGE BOOK
10T9CSU89I	Approval Year	1987		Application:NDA019498 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019498	12/23/1987	ORANGE BOOK
T4Y8ORK057	Approval Year	2004		Application:NDA021595 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021595	5/28/2004	ORANGE BOOK
TH2HMT9YBQ	Approval Year	1990		Application:NDA019886 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019886	2/13/1990	ORANGE BOOK
5S6W795CQM	Approval Year	1984		Application:NDA018932 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018932	11/20/1984	ORANGE BOOK
G1JO7801AE	Approval Year	2015		Application:NDA205750 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205750	3/17/2015	ORANGE BOOK
CI0FAO63WC	Approval Year	1997		Application:NDA050749 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050749	12/4/1997	ORANGE BOOK
1Y17CTI5SR	Approval Year	1982		Application:NDA018780 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018780	10/28/1982	ORANGE BOOK
8IHI69PQTC	Approval Year	2013		Application:NDA202207 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202207	3/13/2013	ORANGE BOOK
41UD74L59M	Approval Year	2013		Application:NDA201292 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=201292	7/12/2013	ORANGE BOOK
QS56V5Y7EC	Approval Year	1994		Application:NDA020240 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020240	12/29/1994	ORANGE BOOK
3B8D35Y7S4	Approval Year	1985		Application:NDA019155 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019155	4/24/1985	ORANGE BOOK
O1R9FJ93ED	Approval Year	1983		Application:NDA050558 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050558	10/19/1983	ORANGE BOOK
A6IEZ5M406	Approval Year	2006		Application:NDA021526 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021526	1/27/2006	ORANGE BOOK
3JGY52XJNA	Approval Year	2004		Application:NDA021322 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021322	10/8/2004	ORANGE BOOK
ZS9CD1I8YE	Approval Year	2006		Application:NDA050786 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050786	9/28/2006	ORANGE BOOK
3M7OB98Y7H	Approval Year	1998		Application:NDA020895 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020895	3/27/1998	ORANGE BOOK
BI6GY4U9CW	Approval Year	1996		Application:NDA020430 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020430	12/24/1996	ORANGE BOOK
7KYV510875	Approval Year	2001		Application:NDA021302 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021302	12/13/2001	ORANGE BOOK
1L4806J2QF	Approval Year	1996		Application:NDA020338 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020338	5/31/1996	ORANGE BOOK
005990WHZZ	Approval Year	2015		Application:NDA206333 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206333	4/29/2015	ORANGE BOOK
6804DJ8Z9U	Approval Year	1998		Application:NDA020896 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020896	4/30/1998	ORANGE BOOK
6J5J15Q2X8	Approval Year	2010		Application:NDA022474 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022474	8/13/2010	ORANGE BOOK
7U75I1278D	Approval Year	1982		Application:NDA050551 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050551	11/18/1982	ORANGE BOOK
5JA16R08FJ	Approval Year	2013		Application:NDA204153 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204153	11/14/2013	ORANGE BOOK
MD6P741W8A	Approval Year	2007		Application:NDA022128 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022128	8/6/2007	ORANGE BOOK
Q3OKS62Q6X	Approval Year	1994		Application:NDA020233 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020233	2/14/1994	ORANGE BOOK
UAZ6V7728S	Approval Year	2004		Application:NDA021688 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021688	3/8/2004	ORANGE BOOK
0X9PA28K43	Approval Year	2000		Application:NDA021119 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021119	4/12/2000	ORANGE BOOK
2C6NUM6878	Approval Year	1998		Application:NDA020892 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020892	9/25/1998	ORANGE BOOK
ASW034S0B8	Approval Year	2002		Application:NDA021411 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021411	11/26/2002	ORANGE BOOK
0Z5B2CJX4D	Approval Year	1994		Application:NDA020306 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020306	8/19/1994	ORANGE BOOK
YC42NRJ1ZD	Approval Year	2017		Application:NDA209570 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209570	8/29/2017	ORANGE BOOK
6PLQ3CP4P3	Approval Year	1983		Application:NDA018768 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018768	11/10/1983	ORANGE BOOK
95M8R751W8	Approval Year	1999		Application:NDA020766 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020766	4/23/1999	ORANGE BOOK
6AQ1Y404U7	Approval Year	2015		Application:NDA204958 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204958	6/22/2015	ORANGE BOOK
2436VX1U9B	Approval Year	1995		Application:NDA020491 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020491	12/28/1995	ORANGE BOOK
SE10G96M8W	Approval Year	1993		Application:NDA050684 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050684	10/22/1993	ORANGE BOOK
TN9BEX005G	Approval Year	2000		Application:NDA020873 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020873	12/15/2000	ORANGE BOOK
82VFR53I78	Approval Year	2002		Application:NDA021436 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021436	11/15/2002	ORANGE BOOK
29556RBN9P	Approval Year	2017		Application:NDA209875 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209875	8/4/2017	ORANGE BOOK
ULS8902U4O	Approval Year	2003		Application:NDA021500 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021500	7/2/2003	ORANGE BOOK
81485Y3A9A	Approval Year	2003		Application:NDA021493 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021493	3/28/2003	ORANGE BOOK
WFW942PR79	Approval Year	2008		Application:NDA021911 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021911	11/14/2008	ORANGE BOOK
1U511HHV4Z	Approval Year	1985		Application:NDA018873 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018873	12/30/1985	ORANGE BOOK
GG1LBM463S	Approval Year	1999		Application:NDA020984 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020984	8/18/1999	ORANGE BOOK
16FL47B687	Approval Year	1989		Application:NDA019580 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019580	12/7/1989	ORANGE BOOK
ZZT404XD09	Approval Year	2005		Application:NDA021814 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021814	6/22/2005	ORANGE BOOK
6T84R30KC1	Approval Year	1986		Application:NDA019281 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019281	12/30/1986	ORANGE BOOK
F089I0511L	Approval Year	1983		Application:NDA018538 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018538	7/6/1983	ORANGE BOOK
A0Z3NAU9DP	Approval Year	1995		Application:NDA020498 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020498	10/4/1995	ORANGE BOOK
23HYE36B0I	Approval Year	2010		Application:NDA022575 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022575	2/26/2010	ORANGE BOOK
4FT78T86XV	Approval Year	2005		Application:NDA021536 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021536	6/16/2005	ORANGE BOOK
F91H02EBWT	Approval Year	2006		Application:NDA021912 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021912	10/6/2006	ORANGE BOOK
839I73S42A	Approval Year	2010		Application:NDA022341 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022341	1/25/2010	ORANGE BOOK
F38R0JR742	Approval Year	2009		Application:NDA022268 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022268	4/7/2009	ORANGE BOOK
QUC7NX6WMB	Approval Year	1991		Application:NDA019839 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019839	12/30/1991	ORANGE BOOK
D2UX06XLB5	Approval Year	2013		Application:NDA204026 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204026	2/8/2013	ORANGE BOOK
99DK7FVK1H	Approval Year	1996		Application:NDA020636 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020636	6/21/1996	ORANGE BOOK
NGO10K751P	Approval Year	2015		Application:NDA207981 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207981	9/22/2015	ORANGE BOOK
0QTW8Z7MCR	Approval Year	1999		Application:NDA021042 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021042	5/20/1999	ORANGE BOOK
46M3EV8HHE	Approval Year	2010		Application:NDA022252 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022252	5/6/2010	ORANGE BOOK
TLM2976OFR	Approval Year	1985		Application:NDA008809 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008809	8/8/1985	ORANGE BOOK
N54AIC43PW	Approval Year	2016		Application:NDA208573 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208573	4/11/2016	ORANGE BOOK
WZG3J2MCOL	Approval Year	1993		Application:NDA020239 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020239	12/29/1993	ORANGE BOOK
L49M066S0O	Approval Year	2013		Application:NDA203137 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203137	10/25/2013	ORANGE BOOK
DOL5F9JD3E	Approval Year	1997		Application:NDA020705 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020705	4/4/1997	ORANGE BOOK
8SKN0B0MIM	Approval Year	1987		Application:NDA019530 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019530	12/23/1987	ORANGE BOOK
S8A06QG2QE	Approval Year	2008		Application:NDA022212 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022212	6/23/2008	ORANGE BOOK
MHM278SD3E	Approval Year	1998		Application:NDA020830 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020830	2/20/1998	ORANGE BOOK
K27005NP0A	Approval Year	2007		Application:NDA022065 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022065	10/16/2007	ORANGE BOOK
UO07O10TCJ	Approval Year	1990		Application:NDA019879 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019879	11/28/1990	ORANGE BOOK
1HM943223R	Approval Year	1982		Application:NDA017892 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017892	11/15/1982	ORANGE BOOK
2GT1D0TMX1	Approval Year	1990		Application:NDA019753 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019753	6/19/1990	ORANGE BOOK
143NQ3779B	Approval Year	1993		Application:NDA020273 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020273	12/29/1993	ORANGE BOOK
01ZG3TPX31	Approval Year	1985		Application:NDA018644 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018644	12/30/1985	ORANGE BOOK
0J9L7J6V8C	Approval Year	2005		Application:NDA021862 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021862	8/19/2005	ORANGE BOOK
568FY5I1YI	Approval Year	2016		Application:NDA208114 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208114	3/30/2016	ORANGE BOOK
S57Y5X1117	Approval Year	1983		Application:NDA018682 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018682	2/18/1983	ORANGE BOOK
768M1V522C	Approval Year	1996		Application:NDA020638 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020638	6/26/1996	ORANGE BOOK
ZIF514RVZR	Approval Year	1997		Application:NDA020899 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020899	12/31/1997	ORANGE BOOK
BZ114NVM5P	Approval Year	1987		Application:NDA019297 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019297	12/23/1987	ORANGE BOOK
A8910SQJ1U	Approval Year	2004		Application:NDA021518 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021518	11/19/2004	ORANGE BOOK
JR13W81H44	Approval Year	1985		Application:NDA018735 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018735	12/31/1985	ORANGE BOOK
93T0T9GKNU	Approval Year	2012		Application:NDA203415 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203415	8/31/2012	ORANGE BOOK
E1NC1JVS3O	Approval Year	2000		Application:NDA021084 https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021084	2/17/2000	ORANGE BOOK
